,wid,links,county,city,state,population,watertype
22550,MS0070010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0070010&state=MS&source=Ground%20water&population=1060&sys_num=0,CALHOUN,NOT REPORTED,MS,1060,Ground water
2874,OR4106041,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4106041&state=OR&source=Ground%20water%20purchased&population=36&sys_num=0,DOUGLAS,NOT REPORTED,OR,36,Ground water purchased
48052,MD0140004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0140004&state=MD&source=Ground%20water&population=560&sys_num=0,KENT,NOT REPORTED,MD,560,Ground water
35067,NY1000247,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1000247&state=NY&source=Ground%20water&population=140&sys_num=0,COLUMBIA,KINDERHOOK (T),NY,140,Ground water
17673,IL1590100,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1590100&state=IL&source=Ground%20water&population=176&sys_num=0,RICHLAND,CLAREMONT,IL,176,Ground water
11172,MN1690002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1690002&state=MN&source=Surface%20water&population=2225&sys_num=0,ST. LOUIS,AURORA,MN,2225,Surface water
30742,PA2640703,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA2640703&state=PA&source=Ground%20water&population=50&sys_num=0,WAYNE,NOT REPORTED,PA,50,Ground water
37571,AK2211481,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AK2211481&state=AK&source=Ground%20water&population=70&sys_num=0,ANCHORAGE MUNICIPALITY,ANCHORAGE,AK,70,Ground water
774,WA5307956,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5307956&state=WA&source=Ground%20water&population=191&sys_num=0,CHELAN,NOT REPORTED,WA,191,Ground water
22283,MS0230005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0230005&state=MS&source=Ground%20water&population=9024&sys_num=0,HANCOCK,NOT REPORTED,MS,9024,Ground water
27449,NC0136286,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0136286&state=NC&source=Ground%20water&population=80&sys_num=0,GASTON,GASTONIA,NC,80,Ground water
16417,WI1130023,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI1130023&state=WI&source=Ground%20water&population=855&sys_num=0,DANE,BLUE MOUNDS,WI,855,Ground water
20882,OH5001911,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH5001911&state=OH&source=Surface%20water&population=8100&sys_num=0,MAHONING,NOT REPORTED,OH,8100,Surface water
41129,TX0140003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0140003&state=TX&source=Surface%20water%20purchased&population=1260&sys_num=0,BELL,NOT REPORTED,TX,1260,Surface water purchased
24532,FL2020815,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL2020815&state=FL&source=Ground%20water&population=1800&sys_num=0,BAKER,MACCLENNY,FL,1800,Ground water
34896,NY5001213,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5001213&state=NY&source=Ground%20water&population=450&sys_num=0,STEUBEN,CORNING (C),NY,450,Ground water
9140,NE3120158,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3120158&state=NE&source=Ground%20water&population=77&sys_num=0,SAUNDERS,NOT REPORTED,NE,77,Ground water
40356,TX1550016,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1550016&state=TX&source=Ground%20water&population=1780&sys_num=0,MCLENNAN,NOT REPORTED,TX,1780,Ground water
44988,RI1592022,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=RI1592022&state=RI&source=Surface%20water%20purchased&population=16270&sys_num=0,NEWPORT,PORTSMOUTH,RI,16270,Surface water purchased
14949,AR0000373,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000373&state=AR&source=Ground%20water&population=1506&sys_num=0,MISSISSIPPI,NOT REPORTED,AR,1506,Ground water
17495,IL1075150,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1075150&state=IL&source=Ground%20water&population=435&sys_num=0,LOGAN,NOT REPORTED,IL,435,Ground water
178,WA5308760,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5308760&state=WA&source=Ground%20water&population=30&sys_num=0,KITSAP,NOT REPORTED,WA,30,Ground water
32514,NY1200248,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1200248&state=NY&source=Groundwater%20under%20influence%20of%20surface%20water&population=260&sys_num=0,DELAWARE,ANDES (T),NY,260,Groundwater under influence of surface water
34132,NY4501781,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY4501781&state=NY&source=Ground%20water&population=475&sys_num=0,SARATOGA,WILTON (T),NY,475,Ground water
4678,ID4010025,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID4010025&state=ID&source=Ground%20water&population=100&sys_num=0,ADA,NOT REPORTED,ID,100,Ground water
39109,CA5010031,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA5010031&state=CA&source=Ground%20water&population=216&sys_num=0,STANISLAUS,MODESTO,CA,216,Ground water
34501,NY1400841,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1400841&state=NY&source=Groundwater%20under%20influence%20of%20surface%20water&population=90&sys_num=0,ERIE,WALES (T),NY,90,Groundwater under influence of surface water
22210,MS0420005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0420005&state=MS&source=Ground%20water&population=332&sys_num=0,LEFLORE,SCHLATER,MS,332,Ground water
43374,MA2037007,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA2037007&state=MA&source=Ground%20water&population=400&sys_num=0,MIDDLESEX,BOXBOROUGH,MA,400,Ground water
47394,MD0010016,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0010016&state=MD&source=Surface%20water%20purchased&population=5500&sys_num=0,ALLEGANY,NOT REPORTED,MD,5500,Surface water purchased
46058,NH1392030,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1392030&state=NH&source=Ground%20water&population=130&sys_num=0,ROCKINGHAM,LONDONDERRY,NH,130,Ground water
1847,WA5383150,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5383150&state=WA&source=Ground%20water&population=570&sys_num=0,LINCOLN,NOT REPORTED,WA,570,Ground water
26487,GA0110028,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0110028&state=GA&source=Surface%20water%20purchased&population=60&sys_num=0,BANKS,NOT REPORTED,GA,60,Surface water purchased
12917,IA9260090,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA9260090&state=IA&source=Ground%20water&population=993&sys_num=0,WASHINGTON,RIVERSIDE,IA,993,Ground water
2914,OR4101119,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4101119&state=OR&source=Ground%20water&population=160&sys_num=0,MARION,NOT REPORTED,OR,160,Ground water
7908,ND2800389,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ND2800389&state=ND&source=Surface%20water&population=1453&sys_num=0,MCLEAN,GARRISON,ND,1453,Surface water
22464,MS0730010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0730010&state=MS&source=Ground%20water&population=76&sys_num=0,UNION,NOT REPORTED,MS,76,Ground water
3425,AZ0410006,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0410006&state=AZ&source=Ground%20water&population=7650&sys_num=0,PIMA,TUCSON,AZ,7650,Ground water
26829,SC3260164,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC3260164&state=SC&source=Ground%20water&population=190&sys_num=0,LEXINGTON,LEXINGTON,SC,190,Ground water
39031,CA3210009,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA3210009&state=CA&source=Ground%20water&population=2645&sys_num=0,PLUMAS,NOT REPORTED,CA,2645,Ground water
14006,MO5036152,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO5036152&state=MO&source=Ground%20water&population=1750&sys_num=0,TANEY,NOT REPORTED,MO,1750,Ground water
30556,WV3300227,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WV3300227&state=WV&source=Groundwater%20under%20influence%20of%20surface%20water&population=1801&sys_num=0,BERKELEY,MARTINSBURG,WV,1801,Groundwater under influence of surface water
7136,CO0118078,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0118078&state=CO&source=Ground%20water&population=490&sys_num=0,DOUGLAS,NOT REPORTED,CO,490,Ground water
35782,ME0090020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ME0090020&state=ME&source=Ground%20water&population=700&sys_num=0,YORK,ALFRED,ME,700,Ground water
43658,MA1309001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA1309001&state=MA&source=Ground%20water&population=65&sys_num=0,HAMPSHIRE,WARE,MA,65,Ground water
7482,NM3509029,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3509029&state=NM&source=Ground%20water&population=100&sys_num=0,TAOS,TAOS,NM,100,Ground water
30627,PA5040018,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA5040018&state=PA&source=Ground%20water&population=24&sys_num=0,BEAVER,NOT REPORTED,PA,24,Ground water
41477,TX2260001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX2260001&state=TX&source=Surface%20water&population=93200&sys_num=0,TOM GREEN,NOT REPORTED,TX,93200,Surface water
23839,FL3424657,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3424657&state=FL&source=Ground%20water&population=189&sys_num=0,MARION,BELLEVIEW,FL,189,Ground water
43496,MA1127000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA1127000&state=MA&source=Surface%20water&population=3307&sys_num=0,HAMPSHIRE,HATFIELD,MA,3307,Surface water
47568,MD0050002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0050002&state=MD&source=Ground%20water&population=2450&sys_num=0,CAROLINE,NOT REPORTED,MD,2450,Ground water
21579,TN0000097,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000097&state=TN&source=Surface%20water%20purchased&population=10843&sys_num=0,SUMNER,NOT REPORTED,TN,10843,Surface water purchased
36326,MI0040093,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0040093&state=MI&source=Ground%20water&population=70&sys_num=0,CASS,NOT REPORTED,MI,70,Ground water
42878,NH0362010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0362010&state=NH&source=Ground%20water&population=65&sys_num=0,ROCKINGHAM,CANDIA,NH,65,Ground water
44903,NJ1615016,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ1615016&state=NJ&source=Ground%20water&population=1622&sys_num=0,PASSAIC,WEST MILFORD TWP.-1615,NJ,1622,Ground water
43840,CT0340111,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT0340111&state=CT&source=Ground%20water&population=260&sys_num=0,FAIRFIELD,DANBURY,CT,260,Ground water
45784,NH0583050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0583050&state=NH&source=Ground%20water&population=200&sys_num=0,ROCKINGHAM,DANVILLE,NH,200,Ground water
37233,MI0005815,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0005815&state=MI&source=Ground%20water&population=180&sys_num=0,OGEMAW,ROSE CITY,MI,180,Ground water
37656,AK2370780,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AK2370780&state=AK&source=Ground%20water&population=1680&sys_num=0,SOUTHEAST FAIRBANKS CENSUS AREA,DELTA JUNCTION,AK,1680,Ground water
39261,CA3603610,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA3603610&state=CA&source=&population=213&sys_num=0,SAN BERNARDINO,NOT REPORTED,CA,213, 
15928,LA1039006,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1039006&state=LA&source=Ground%20water&population=2226&sys_num=0,EVANGELINE PARISH,NOT REPORTED,LA,2226,Ground water
37794,AK2320086,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AK2320086&state=AK&source=Surface%20water&population=600&sys_num=0,NORTH SLOPE BOROUGH,WAINWRIGHT,AK,600,Surface water
46664,VT0005243,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005243&state=VT&source=Ground%20water&population=63&sys_num=0,RUTLAND,WALLINGFORD,VT,63,Ground water
17061,WI6030136,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI6030136&state=WI&source=Ground%20water&population=44&sys_num=0,BARRON,PRAIRIE FARM,WI,44,Ground water
43969,CT0580061,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT0580061&state=CT&source=Ground%20water&population=74&sys_num=0,NEW LONDON,GRISWOLD,CT,74,Ground water
18914,IL1615540,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1615540&state=IL&source=Ground%20water&population=44&sys_num=0,ROCK ISLAND,MILAN,IL,44,Ground water
32315,PA2640014,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA2640014&state=PA&source=Ground%20water&population=89&sys_num=0,WAYNE,NOT REPORTED,PA,89,Ground water
7595,NM3503401,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3503401&state=NM&source=Surface%20water%20purchased&population=175&sys_num=0,BERNALILLO,ALBUQUERQUE,NM,175,Surface water purchased
6585,CO0108800,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0108800&state=CO&source=Ground%20water&population=40&sys_num=0,CHAFFEE,NOT REPORTED,CO,40,Ground water
15099,AR0000175,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000175&state=AR&source=Ground%20water%20purchased&population=663&sys_num=0,POINSETT,NOT REPORTED,AR,663,Ground water purchased
11290,MN1230002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1230002&state=MN&source=Ground%20water&population=2794&sys_num=0,FILLMORE,CHATFIELD,MN,2794,Ground water
97,WA5336754,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5336754&state=WA&source=Ground%20water&population=90&sys_num=0,CLALLAM,NOT REPORTED,WA,90,Ground water
21303,KY0510510,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KY0510510&state=KY&source=Surface%20water&population=54&sys_num=0,HENDERSON,NOT REPORTED,KY,54,Surface water
45599,MA3324000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA3324000&state=MA&source=Surface%20water%20purchased&population=2867&sys_num=0,ESSEX,WEST NEWBURY,MA,2867,Surface water purchased
19167,IN5201001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5201001&state=IN&source=Ground%20water&population=3999&sys_num=0,ADAMS,BERNE,IN,3999,Ground water
14197,MO4024448,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO4024448&state=MO&source=Ground%20water&population=5543&sys_num=0,DUNKLIN<br>PEMISCOT</br>,HAYTI<br>RIVES</br>,MO,5543,Ground water
42533,VT0005523,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005523&state=VT&source=Ground%20water&population=120&sys_num=0,LAMOILLE,STOWE,VT,120,Ground water
362,WA5310221,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5310221&state=WA&source=Ground%20water&population=15038&sys_num=0,SPOKANE,NOT REPORTED,WA,15038,Ground water
36619,MI0002809,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0002809&state=MI&source=Ground%20water&population=288&sys_num=0,KENT,NOT REPORTED,MI,288,Ground water
22296,MS0090002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0090002&state=MS&source=Ground%20water&population=1278&sys_num=0,CHICKASAW,NOT REPORTED,MS,1278,Ground water
2438,OR4100180,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100180&state=OR&source=Ground%20water&population=70&sys_num=0,JACKSON,NOT REPORTED,OR,70,Ground water
14719,AR0000737,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000737&state=AR&source=Surface%20water%20purchased&population=468&sys_num=0,OUACHITA,NOT REPORTED,AR,468,Surface water purchased
43172,NH1932220,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1932220&state=NH&source=Ground%20water&population=35&sys_num=0,ROCKINGHAM,PLAISTOW,NH,35,Ground water
6311,WY5601225,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WY5601225&state=WY&source=Ground%20water&population=220&sys_num=0,FREMONT,RIVERTON,WY,220,Ground water
873,WA5300588,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5300588&state=WA&source=Ground%20water&population=40&sys_num=0,KITSAP,NOT REPORTED,WA,40,Ground water
44371,NJ2120001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ2120001&state=NJ&source=Ground%20water%20purchased&population=76&sys_num=0,WARREN,POHATCONG TWP.-2120,NJ,76,Ground water purchased
12627,IA7540174,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA7540174&state=IA&source=Ground%20water&population=9846&sys_num=0,PLYMOUTH,LE MARS,IA,9846,Ground water
3482,AZ0420500,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0420500&state=AZ&source=Ground%20water&population=76&sys_num=0,PIMA,TUCSON,AZ,76,Ground water
9088,NE3104309,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3104309&state=NE&source=Purchased%20ground%20water%20under%20influence%20of%20surface%20water%20source&population=11925&sys_num=0,DAKOTA,SOUTH SIOUX CITY,NE,11925,Purchased ground water under influence of surface water source
20051,OH1900212,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH1900212&state=OH&source=Ground%20water&population=2000&sys_num=0,DARKE,NOT REPORTED,OH,2000,Ground water
24632,FL6532497,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6532497&state=FL&source=Ground%20water%20purchased&population=178&sys_num=0,POLK,LAKELAND,FL,178,Ground water purchased
24335,FL3350730,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3350730&state=FL&source=Ground%20water&population=324&sys_num=0,LAKE,ALTOONA,FL,324,Ground water
22746,MS0390006,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0390006&state=MS&source=Ground%20water&population=1750&sys_num=0,LAWRENCE,NOT REPORTED,MS,1750,Ground water
28154,NC0136386,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0136386&state=NC&source=Ground%20water&population=320&sys_num=0,GASTON,GASTONIA,NC,320,Ground water
8888,NE3120757,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3120757&state=NE&source=Ground%20water&population=100&sys_num=0,LANCASTER,NOT REPORTED,NE,100,Ground water
29163,VA1035095,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA1035095&state=VA&source=Ground%20water&population=340&sys_num=0,CARROLL,NOT REPORTED,VA,340,Ground water
10018,KS2014916,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2014916&state=KS&source=Ground%20water&population=203&sys_num=0,POTTAWATOMIE,MANHATTAN,KS,203,Ground water
45459,MA4318091,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA4318091&state=MA&source=Ground%20water&population=200&sys_num=0,BARNSTABLE,WELLFLEET,MA,200,Ground water
37979,HI0000156,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=HI0000156&state=HI&source=Ground%20water&population=1310&sys_num=0,NOT REPORTED,HAWAIIAN SHORES DHO,HI,1310,Ground water
12538,IA5200601,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA5200601&state=IA&source=Ground%20water&population=280&sys_num=0,JOHNSON,IOWA CITY,IA,280,Ground water
2244,WA5323581,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5323581&state=WA&source=Ground%20water&population=108&sys_num=0,KING,NOT REPORTED,WA,108,Ground water
22223,MS0130008,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0130008&state=MS&source=Ground%20water&population=15062&sys_num=0,CLAY,WEST POINT,MS,15062,Ground water
23759,FL6250278,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6250278&state=FL&source=Ground%20water&population=175&sys_num=0,HARDEE,ZOLFO SPRINGS,FL,175,Ground water
40166,CA2000550,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA2000550&state=CA&source=Ground%20water&population=130&sys_num=0,MADERA,NOT REPORTED,CA,130,Ground water
46115,NH0262060,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0262060&state=NH&source=Ground%20water&population=41&sys_num=0,MERRIMACK,BOW,NH,41,Ground water
695,WA5328385,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5328385&state=WA&source=Ground%20water&population=23&sys_num=0,KITSAP,NOT REPORTED,WA,23,Ground water
28339,NC0118173,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0118173&state=NC&source=Ground%20water&population=249&sys_num=0,CATAWBA,CONOVER,NC,249,Ground water
19339,IN5268002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5268002&state=IN&source=Ground%20water&population=1333&sys_num=0,RANDOLPH,FARMLAND,IN,1333,Ground water
41497,TX0080002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0080002&state=TX&source=Ground%20water&population=7151&sys_num=0,AUSTIN,NOT REPORTED,TX,7151,Ground water
29034,VA1173023,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA1173023&state=VA&source=Surface%20water%20purchased&population=280&sys_num=0,SMYTH,NOT REPORTED,VA,280,Surface water purchased
33814,NY4500177,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY4500177&state=NY&source=Surface%20water%20purchased&population=6600&sys_num=0,SARATOGA,MOREAU (T),NY,6600,Surface water purchased
46723,VT0005244,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005244&state=VT&source=Ground%20water&population=1913&sys_num=0,RUTLAND,WEST RUTLAND,VT,1913,Ground water
15678,LA1069005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1069005&state=LA&source=Ground%20water&population=945&sys_num=0,NATCHITOCHES PARISH,NOT REPORTED,LA,945,Ground water
24261,FL6530262,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6530262&state=FL&source=Ground%20water&population=143&sys_num=0,POLK,BABSON PARK,FL,143,Ground water
47285,MD0100203,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0100203&state=MD&source=Ground%20water&population=150&sys_num=0,FREDERICK,NOT REPORTED,MD,150,Ground water
22290,MS0530008,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0530008&state=MS&source=Ground%20water&population=805&sys_num=0,OKTIBBEHA,NOT REPORTED,MS,805,Ground water
3290,NV0004074,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NV0004074&state=NV&source=Ground%20water&population=1200&sys_num=0,NYE,ROUND MOUNTAIN,NV,1200,Ground water
22822,MS0610029,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0610029&state=MS&source=Ground%20water&population=660&sys_num=0,RANKIN,NOT REPORTED,MS,660,Ground water
24567,FL6291288,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6291288&state=FL&source=Ground%20water%20purchased&population=693&sys_num=0,HILLSBOROUGH,PLANT CITY,FL,693,Ground water purchased
21643,TN0000853,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000853&state=TN&source=Surface%20water%20purchased&population=3060&sys_num=0,OVERTON,NOT REPORTED,TN,3060,Surface water purchased
9628,KS2010318,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2010318&state=KS&source=Surface%20water%20purchased&population=740&sys_num=0,LEAVENWORTH,LEAVENWORTH,KS,740,Surface water purchased
23583,FL6510050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6510050&state=FL&source=Surface%20water%20purchased&population=8136&sys_num=0,PASCO,NEW PORT RICHEY,FL,8136,Surface water purchased
23515,AL0000583,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000583&state=AL&source=Surface%20water%20purchased&population=1065&sys_num=0,ETOWAH,GADSDEN,AL,1065,Surface water purchased
10344,OK1010601,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK1010601&state=OK&source=Surface%20water&population=15545&sys_num=0,BRYAN,NOT REPORTED,OK,15545,Surface water
4575,UTAH27049,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH27049&state=UT&source=Ground%20water&population=950&sys_num=0,WASHINGTON,NOT REPORTED,UT,950,Ground water
41082,TX1820003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1820003&state=TX&source=Surface%20water%20purchased&population=584&sys_num=0,PALO PINTO,NOT REPORTED,TX,584,Surface water purchased
30649,PA2400012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA2400012&state=PA&source=Ground%20water&population=110&sys_num=0,LUZERNE,NOT REPORTED,PA,110,Ground water
26980,SC0450007,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC0450007&state=SC&source=Surface%20water%20purchased&population=878&sys_num=0,ANDERSON,ANDERSON,SC,878,Surface water purchased
45086,RI1592012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=RI1592012&state=RI&source=Ground%20water&population=353&sys_num=0,WASHINGTON,EXETER,RI,353,Ground water
33736,NY5110608,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5110608&state=NY&source=Ground%20water&population=33&sys_num=0,SUFFOLK,BABYLON (T),NY,33,Ground water
15983,LA1111014,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1111014&state=LA&source=Ground%20water&population=753&sys_num=0,UNION PARISH,NOT REPORTED,LA,753,Ground water
41297,TX1090024,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1090024&state=TX&source=Ground%20water&population=207&sys_num=0,HILL,NOT REPORTED,TX,207,Ground water
14416,MO5258070,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO5258070&state=MO&source=Ground%20water&population=55&sys_num=0,STONE,NOT REPORTED,MO,55,Ground water
3010,OR4105317,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4105317&state=OR&source=Ground%20water&population=26&sys_num=0,YAMHILL,NOT REPORTED,OR,26,Ground water
33796,NY3503632,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY3503632&state=NY&source=Surface%20water%20purchased&population=308&sys_num=0,ORANGE,MONROE (T),NY,308,Surface water purchased
12312,IA4515087,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA4515087&state=IA&source=Ground%20water&population=3893&sys_num=0,HOWARD,CRESCO,IA,3893,Ground water
