,wid,links,county,city,state,population,watertype
41770,TX1630026,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1630026&state=TX&source=Ground%20water&population=300&sys_num=0,MEDINA,NOT REPORTED,TX,300,Ground water
5197,ID6060080,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID6060080&state=ID&source=Ground%20water&population=35&sys_num=0,BINGHAM,NOT REPORTED,ID,35,Ground water
6941,CO0143600,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0143600&state=CO&source=Ground%20water&population=200&sys_num=0,MONTROSE,NOT REPORTED,CO,200,Ground water
34216,NY5405829,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5405829&state=NY&source=Ground%20water&population=37&sys_num=0,TOMPKINS,DANBY (T),NY,37,Ground water
466,WA5318450,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5318450&state=WA&source=Ground%20water&population=90&sys_num=0,ISLAND,NOT REPORTED,WA,90,Ground water
2248,WA5398189,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5398189&state=WA&source=Ground%20water&population=75&sys_num=0,YAKIMA,NOT REPORTED,WA,75,Ground water
2226,WA5319571,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5319571&state=WA&source=Ground%20water&population=350&sys_num=0,PIERCE,NOT REPORTED,WA,350,Ground water
35909,ME0091890,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ME0091890&state=ME&source=Ground%20water&population=36&sys_num=0,AROOSTOOK,NEW SWEDEN,ME,36,Ground water
33198,NY5930031,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5930031&state=NY&source=Ground%20water&population=400&sys_num=0,WESTCHESTER,BEDFORD (T),NY,400,Ground water
36234,MI0000470,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0000470&state=MI&source=Surface%20water%20purchased&population=34932&sys_num=0,BAY,BAY CITY,MI,34932,Surface water purchased
33987,NY5305668,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5305668&state=NY&source=Ground%20water%20purchased&population=160&sys_num=0,TIOGA,OWEGO (V),NY,160,Ground water purchased
20442,OH7500512,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH7500512&state=OH&source=Ground%20water&population=1462&sys_num=0,SHELBY,NOT REPORTED,OH,1462,Ground water
208,WA5308344,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5308344&state=WA&source=Ground%20water&population=42&sys_num=0,ISLAND,NOT REPORTED,WA,42,Ground water
42490,VT0005534,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005534&state=VT&source=Ground%20water&population=401&sys_num=0,RUTLAND,RUTLAND TOWN,VT,401,Ground water
23739,FL1670119,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL1670119&state=FL&source=Ground%20water&population=438&sys_num=0,WASHINGTON,CARYVILLE,FL,438,Ground water
22279,MS0060007,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0060007&state=MS&source=Ground%20water&population=3000&sys_num=0,BOLIVAR,NOT REPORTED,MS,3000,Ground water
26678,GA1890001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1890001&state=GA&source=Surface%20water&population=17717&sys_num=0,MCDUFFIE,THOMSON,GA,17717,Surface water
38295,PR0004514,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0004514&state=PR&source=Surface%20water&population=330&sys_num=0,PONCE MUNICIPIO,PONCE,PR,330,Surface water
3264,NV0002506,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NV0002506&state=NV&source=Surface%20water&population=250&sys_num=0,CLARK,NOT REPORTED,NV,250,Surface water
23766,FL1200134,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL1200134&state=FL&source=Ground%20water&population=3885&sys_num=0,GADSDEN,CHATTAHOOCHEE,FL,3885,Ground water
13487,MO5069033,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO5069033&state=MO&source=Surface%20water&population=1647&sys_num=0,TANEY,POINT LOOKOUT,MO,1647,Surface water
34305,NY5214752,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5214752&state=NY&source=Ground%20water&population=40&sys_num=0,SULLIVAN,TUSTEN (T),NY,40,Ground water
13241,MO5010031,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO5010031&state=MO&source=Ground%20water&population=210&sys_num=0,JASPER,ASBURY,MO,210,Ground water
39351,CA3600088,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA3600088&state=CA&source=Ground%20water&population=120&sys_num=0,SAN BERNARDINO,NOT REPORTED,CA,120,Ground water
1922,WA5385260,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5385260&state=WA&source=Ground%20water&population=2160&sys_num=0,CLALLAM,NOT REPORTED,WA,2160,Ground water
1039,WA5349120,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5349120&state=WA&source=Surface%20water&population=99&sys_num=0,CHELAN,NOT REPORTED,WA,99,Surface water
29625,VA2069333,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA2069333&state=VA&source=Surface%20water%20purchased&population=1120&sys_num=0,FREDERICK,NOT REPORTED,VA,1120,Surface water purchased
22479,MS0260011,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0260011&state=MS&source=Ground%20water&population=1600&sys_num=0,HOLMES,NOT REPORTED,MS,1600,Ground water
3123,OR4100953,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100953&state=OR&source=Surface%20water&population=1800&sys_num=0,YAMHILL,NOT REPORTED,OR,1800,Surface water
18016,IL1190450,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1190450&state=IL&source=Surface%20water%20purchased&population=800&sys_num=0,MADISON,HAMEL,IL,800,Surface water purchased
6675,CO0150400,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0150400&state=CO&source=Ground%20water&population=378&sys_num=0,PROWERS,NOT REPORTED,CO,378,Ground water
13284,MO6030662,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO6030662&state=MO&source=Ground%20water&population=90&sys_num=0,ST. CHARLES,NOT REPORTED,MO,90,Ground water
2711,OR4100507,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100507&state=OR&source=Surface%20water&population=600&sys_num=0,LANE,NOT REPORTED,OR,600,Surface water
47483,MD0010031,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0010031&state=MD&source=Ground%20water&population=78&sys_num=0,ALLEGANY,NOT REPORTED,MD,78,Ground water
22903,MS0270003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0270003&state=MS&source=Ground%20water&population=768&sys_num=0,HUMPHREYS,NOT REPORTED,MS,768,Ground water
22193,MS0300006,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0300006&state=MS&source=Ground%20water&population=23692&sys_num=0,JACKSON,PASCAGOULA,MS,23692,Ground water
37404,MI0006590,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0006590&state=MI&source=Ground%20water&population=438&sys_num=0,BENZIE,NOT REPORTED,MI,438,Ground water
39604,CA0900102,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA0900102&state=CA&source=Ground%20water&population=100&sys_num=0,EL DORADO,NOT REPORTED,CA,100,Ground water
10339,OK2001902,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2001902&state=OK&source=Ground%20water&population=3230&sys_num=0,CREEK,NOT REPORTED,OK,3230,Ground water
38919,CA1310800,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA1310800&state=CA&source=Surface%20water%20purchased&population=4800&sys_num=0,IMPERIAL,NOT REPORTED,CA,4800,Surface water purchased
17843,IL0890300,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0890300&state=IL&source=Ground%20water&population=5060&sys_num=0,KANE,ELBURN,IL,5060,Ground water
16886,WI2670107,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI2670107&state=WI&source=Ground%20water&population=124&sys_num=0,WASHINGTON,GERMANTOWN,WI,124,Ground water
9930,KS2013102,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2013102&state=KS&source=Ground%20water&population=2006&sys_num=0,NEMAHA,SENECA,KS,2006,Ground water
19830,IN5231007,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5231007&state=IN&source=Ground%20water&population=3980&sys_num=0,HARRISON,ELIZABETH,IN,3980,Ground water
26715,GA2890023,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA2890023&state=GA&source=Ground%20water&population=55&sys_num=0,TWIGGS,NOT REPORTED,GA,55,Ground water
30098,VA5067980,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA5067980&state=VA&source=Ground%20water&population=150&sys_num=0,FRANKLIN,NOT REPORTED,VA,150,Ground water
5521,MT0001773,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0001773&state=MT&source=Ground%20water&population=105&sys_num=0,CASCADE,ULM,MT,105,Ground water
21590,TN0000113,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000113&state=TN&source=Surface%20water&population=15479&sys_num=0,CLAIBORNE,NEW TAZEWELL,TN,15479,Surface water
1784,WA5380200,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5380200&state=WA&source=Ground%20water&population=151&sys_num=0,GRANT,NOT REPORTED,WA,151,Ground water
38278,PR0002782,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0002782&state=PR&source=Ground%20water&population=5754&sys_num=0,ARECIBO MUNICIPIO,ARECIBO<br>GARROCHALES</br>,PR,5754,Ground water
19464,IN5287008,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5287008&state=IN&source=Ground%20water%20purchased&population=1633&sys_num=0,WARRICK,NEWBURGH,IN,1633,Ground water purchased
42707,NH1652020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1652020&state=NH&source=Ground%20water&population=200&sys_num=0,MERRIMACK,NEWBURY,NH,200,Ground water
13691,MO4010322,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO4010322&state=MO&source=Ground%20water&population=243&sys_num=0,CARTER,GRANDIN,MO,243,Ground water
10043,KS2017308,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2017308&state=KS&source=Surface%20water&population=388413&sys_num=0,SEDGWICK,WICHITA,KS,388413,Surface water
558,WA5309131,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5309131&state=WA&source=Ground%20water&population=112&sys_num=0,ISLAND,NOT REPORTED,WA,112,Ground water
37236,MI0005824,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0005824&state=MI&source=Ground%20water&population=25&sys_num=0,ISABELLA,NOT REPORTED,MI,25,Ground water
7339,NM3512714,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3512714&state=NM&source=Ground%20water&population=200&sys_num=0,LINCOLN,CORONA,NM,200,Ground water
2838,OR4101460,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4101460&state=OR&source=Ground%20water&population=150&sys_num=0,MULTNOMAH,NOT REPORTED,OR,150,Ground water
42115,TX0200151,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0200151&state=TX&source=Ground%20water&population=45&sys_num=0,BRAZORIA,NOT REPORTED,TX,45,Ground water
304,WA5312630,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5312630&state=WA&source=Ground%20water&population=120&sys_num=0,PIERCE,NOT REPORTED,WA,120,Ground water
41264,TX1700020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1700020&state=TX&source=Ground%20water&population=3246&sys_num=0,MONTGOMERY,NOT REPORTED,TX,3246,Ground water
10452,OK2005506,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2005506&state=OK&source=Ground%20water&population=5148&sys_num=0,OKLAHOMA,NOT REPORTED,OK,5148,Ground water
13400,MO5010141,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO5010141&state=MO&source=Ground%20water&population=1972&sys_num=0,JASPER,CARTERVILLE,MO,1972,Ground water
20537,OH7804403,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH7804403&state=OH&source=Surface%20water%20purchased&population=3633&sys_num=0,TRUMBULL,NOT REPORTED,OH,3633,Surface water purchased
26592,GA2310026,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA2310026&state=GA&source=Ground%20water&population=88&sys_num=0,PIKE,WILLIAMSON,GA,88,Ground water
11950,MN1070020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1070020&state=MN&source=Ground%20water&population=210&sys_num=0,BLUE EARTH,NOT REPORTED,MN,210,Ground water
39190,CA4800511,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA4800511&state=CA&source=Ground%20water&population=30&sys_num=0,SOLANO,NOT REPORTED,CA,30,Ground water
22063,MS0060051,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0060051&state=MS&source=Ground%20water&population=1635&sys_num=0,BOLIVAR,NOT REPORTED,MS,1635,Ground water
17168,WI2650145,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI2650145&state=WI&source=Ground%20water&population=1549&sys_num=0,WALWORTH,SHARON,WI,1549,Ground water
43486,MA4122000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA4122000&state=MA&source=Ground%20water&population=14319&sys_num=0,PLYMOUTH,HANOVER,MA,14319,Ground water
33109,NY5515079,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5515079&state=NY&source=Ground%20water&population=45&sys_num=0,ULSTER,ULSTER (T),NY,45,Ground water
36866,MI0003794,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0003794&state=MI&source=Surface%20water%20purchased&population=3184&sys_num=0,MIDLAND,NOT REPORTED,MI,3184,Surface water purchased
10795,OK2005931,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2005931&state=OK&source=Ground%20water&population=2500&sys_num=0,PAWNEE,NOT REPORTED,OK,2500,Ground water
36212,MI0001910,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0001910&state=MI&source=Ground%20water&population=50&sys_num=0,CASS,NOT REPORTED,MI,50,Ground water
1935,WA5385925,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5385925&state=WA&source=Ground%20water&population=86&sys_num=0,PIERCE,NOT REPORTED,WA,86,Ground water
36981,MI0004377,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0004377&state=MI&source=Surface%20water%20purchased&population=1451&sys_num=0,MIDLAND,NOT REPORTED,MI,1451,Surface water purchased
20548,OH4300903,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH4300903&state=OH&source=Surface%20water%20purchased&population=3200&sys_num=0,LAKE,NOT REPORTED,OH,3200,Surface water purchased
27842,NC6028002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC6028002&state=NC&source=Ground%20water&population=269&sys_num=0,DARE,STUMPY POINT,NC,269,Ground water
25906,GA0690075,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0690075&state=GA&source=Ground%20water&population=57&sys_num=0,COFFEE,NOT REPORTED,GA,57,Ground water
25150,GA2090001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA2090001&state=GA&source=Ground%20water&population=169&sys_num=0,MONTGOMERY,ALSTON,GA,169,Ground water
19677,IN5243019,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5243019&state=IN&source=Ground%20water&population=44&sys_num=0,KOSCIUSKO,SYRACUSE,IN,44,Ground water
43488,MA3157001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA3157001&state=MA&source=Surface%20water%20purchased&population=3067&sys_num=0,MIDDLESEX,LINCOLN,MA,3067,Surface water purchased
28951,NC0118186,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0118186&state=NC&source=Ground%20water&population=64&sys_num=0,CATAWBA,CONOVER,NC,64,Ground water
43455,MA4095000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA4095000&state=MA&source=Surface%20water&population=94000&sys_num=0,BRISTOL,FALL RIVER,MA,94000,Surface water
9310,KS2013307,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2013307&state=KS&source=Surface%20water&population=9295&sys_num=0,NEOSHO,CHANUTE,KS,9295,Surface water
47211,MD0070209,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0070209&state=MD&source=Ground%20water&population=300&sys_num=0,CECIL,NOT REPORTED,MD,300,Ground water
13980,MO2010502,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO2010502&state=MO&source=Ground%20water&population=13065&sys_num=0,SALINE,MARSHALL,MO,13065,Ground water
41897,TX0270006,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0270006&state=TX&source=Ground%20water&population=273&sys_num=0,BURNET,NOT REPORTED,TX,273,Ground water
40976,TX1460002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1460002&state=TX&source=Ground%20water&population=8652&sys_num=0,LIBERTY,NOT REPORTED,TX,8652,Ground water
35499,NY1100636,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1100636&state=NY&source=Ground%20water&population=60&sys_num=0,CORTLAND,PREBLE (T),NY,60,Ground water
15884,LA1067014,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1067014&state=LA&source=Ground%20water&population=417&sys_num=0,MOREHOUSE PARISH,NOT REPORTED,LA,417,Ground water
44109,CT0860141,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT0860141&state=CT&source=Ground%20water&population=70&sys_num=0,NEW LONDON,MONTVILLE,CT,70,Ground water
10032,KS2015519,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2015519&state=KS&source=Ground%20water&population=75&sys_num=0,RENO,NICKERSON,KS,75,Ground water
28937,NC0410025,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0410025&state=NC&source=Surface%20water%20purchased&population=5372&sys_num=0,BRUNSWICK,SHALLOTTE,NC,5372,Surface water purchased
21653,TN0000232,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000232&state=TN&source=Groundwater%20under%20influence%20of%20surface%20water&population=4114&sys_num=0,FRANKLIN,ESTILL SPRINGS,TN,4114,Groundwater under influence of surface water
16939,WI1540130,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI1540130&state=WI&source=Ground%20water&population=5588&sys_num=0,ROCK,MILTON,WI,5588,Ground water
5187,ID1090131,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID1090131&state=ID&source=Ground%20water&population=541&sys_num=0,BONNER,NOT REPORTED,ID,541,Ground water
5518,MT0000210,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0000210&state=MT&source=Groundwater%20under%20influence%20of%20surface%20water&population=1675&sys_num=0,LINCOLN,EUREKA,MT,1675,Groundwater under influence of surface water
2533,OR4100321,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100321&state=OR&source=Surface%20water%20purchased&population=11495&sys_num=0,CLACKAMAS,NOT REPORTED,OR,11495,Surface water purchased
25045,FL6294714,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6294714&state=FL&source=Ground%20water&population=200&sys_num=0,HILLSBOROUGH,DOVER,FL,200,Ground water
31684,PA3060087,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA3060087&state=PA&source=Ground%20water&population=375&sys_num=0,BERKS,NOT REPORTED,PA,375,Ground water
38242,PR0002611,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0002611&state=PR&source=Surface%20water&population=5481&sys_num=0,CANOVANAS MUNICIPIO<br>JUNCOS MUNICIPIO</br>,CANOVANAS<br>JUNCOS</br>,PR,5481,Surface water
5430,MT0000176,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0000176&state=MT&source=Ground%20water&population=644&sys_num=0,MCCONE,CIRCLE,MT,644,Ground water
17306,WI4380445,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI4380445&state=WI&source=Ground%20water&population=573&sys_num=0,MARINETTE,WAUSAUKEE,WI,573,Ground water
24018,FL6530627,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6530627&state=FL&source=Ground%20water&population=3550&sys_num=0,POLK,FROSTPROOF,FL,3550,Ground water
39792,CA1210009,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA1210009&state=CA&source=Ground%20water&population=19000&sys_num=0,HUMBOLDT,NOT REPORTED,CA,19000,Ground water
38713,CA1200643,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA1200643&state=CA&source=Surface%20water&population=50&sys_num=0,HUMBOLDT,NOT REPORTED,CA,50,Surface water
74,WA5364327,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5364327&state=WA&source=Ground%20water&population=38&sys_num=0,SKAGIT,NOT REPORTED,WA,38,Ground water
21903,TN0000628,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000628&state=TN&source=Surface%20water&population=27660&sys_num=0,BEDFORD,SHELBYVILLE,TN,27660,Surface water
23694,FL1170085,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL1170085&state=FL&source=Ground%20water&population=2800&sys_num=0,ESCAMBIA,WALNUT HILL,FL,2800,Ground water
941,WA5334751,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5334751&state=WA&source=Ground%20water&population=45&sys_num=0,WALLA WALLA,NOT REPORTED,WA,45,Ground water
31687,PA7380009,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA7380009&state=PA&source=Ground%20water&population=97&sys_num=0,LEBANON,NOT REPORTED,PA,97,Ground water
8668,NE3120068,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3120068&state=NE&source=Ground%20water&population=32&sys_num=0,LINCOLN,NORTH PLATTE,NE,32,Ground water
9890,KS2016136,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2016136&state=KS&source=Ground%20water&population=52&sys_num=0,RILEY,MANHATTAN,KS,52,Ground water
10402,OK2002415,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2002415&state=OK&source=Ground%20water&population=1225&sys_num=0,GARFIELD,NOT REPORTED,OK,1225,Ground water
7531,NM3502407,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3502407&state=NM&source=Ground%20water&population=9972&sys_num=0,DONA ANA,VADO,NM,9972,Ground water
18660,IL1570400,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1570400&state=IL&source=Ground%20water%20purchased&population=715&sys_num=0,RANDOLPH,PRAIRIE DU ROCHR,IL,715,Ground water purchased
31151,PA5020015,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA5020015&state=PA&source=Surface%20water%20purchased&population=5920&sys_num=0,ALLEGHENY,NOT REPORTED,PA,5920,Surface water purchased
3171,NV0004000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NV0004000&state=NV&source=Ground%20water&population=180&sys_num=0,CLARK,COLD CREEK,NV,180,Ground water
4403,UTAH25109,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH25109&state=UT&source=Ground%20water&population=1500&sys_num=0,UTAH,NOT REPORTED,UT,1500,Ground water
19964,OH8601012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH8601012&state=OH&source=Ground%20water&population=345&sys_num=0,WILLIAMS,NOT REPORTED,OH,345,Ground water
14697,AR0000233,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000233&state=AR&source=Ground%20water&population=335&sys_num=0,HEMPSTEAD,NOT REPORTED,AR,335,Ground water
43909,CT1370071,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT1370071&state=CT&source=Ground%20water&population=392&sys_num=0,NEW LONDON,STONINGTON,CT,392,Ground water
770,WA5331593,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5331593&state=WA&source=Surface%20water&population=330&sys_num=0,SNOHOMISH,NOT REPORTED,WA,330,Surface water
10502,OK3006121,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3006121&state=OK&source=Surface%20water%20purchased&population=747&sys_num=0,PITTSBURG,NOT REPORTED,OK,747,Surface water purchased
43722,MA2002014,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA2002014&state=MA&source=Ground%20water&population=80&sys_num=0,MIDDLESEX,ACTON,MA,80,Ground water
31738,PA5260009,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA5260009&state=PA&source=Surface%20water&population=9100&sys_num=0,FAYETTE,NOT REPORTED,PA,9100,Surface water
25054,FL6091816,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6091816&state=FL&source=Ground%20water&population=46&sys_num=0,CITRUS,CRYSTAL RIVER,FL,46,Ground water
22435,MS0360009,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0360009&state=MS&source=Ground%20water&population=762&sys_num=0,LAFAYETTE,NOT REPORTED,MS,762,Ground water
2645,OR4100744,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100744&state=OR&source=Ground%20water&population=36295&sys_num=0,MARION,NOT REPORTED,OR,36295,Ground water
35585,NY0801745,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY0801745&state=NY&source=Surface%20water&population=8000&sys_num=0,CHENANGO,NORWICH (C),NY,8000,Surface water
32901,NY2402361,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY2402361&state=NY&source=Surface%20water&population=850&sys_num=0,LEWIS,COPENHAGEN (V),NY,850,Surface water
33849,NY5203322,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5203322&state=NY&source=Ground%20water&population=320&sys_num=0,SULLIVAN,FALLSBURG (T),NY,320,Ground water
8482,SD4600294,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SD4600294&state=SD&source=Surface%20water&population=158800&sys_num=0,MINNEHAHA,SIOUX FALLS,SD,158800,Surface water
47138,DE0000121,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE0000121&state=DE&source=Ground%20water&population=110&sys_num=0,KENT,CANTEBURY,DE,110,Ground water
47608,MD0210018,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0210018&state=MD&source=Surface%20water%20purchased&population=2500&sys_num=0,WASHINGTON,NOT REPORTED,MD,2500,Surface water purchased
