,wid,links,county,city,state,population,watertype
24784,FL3424625,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3424625&state=FL&source=Ground%20water&population=1796&sys_num=0,MARION,OCALA,FL,1796,Ground water
31140,PA3480050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA3480050&state=PA&source=Surface%20water&population=93400&sys_num=0,NORTHAMPTON,NOT REPORTED,PA,93400,Surface water
46606,VT0005056,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005056&state=VT&source=Ground%20water&population=46&sys_num=0,CHITTENDEN,CHARLOTTE,VT,46,Ground water
47037,DE0001581,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE0001581&state=DE&source=Ground%20water&population=30&sys_num=0,KENT,FELTON,DE,30,Ground water
31637,PA3480008,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA3480008&state=PA&source=Ground%20water&population=40&sys_num=0,NORTHAMPTON,NOT REPORTED,PA,40,Ground water
33180,NY5903487,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5903487&state=NY&source=Ground%20water&population=67&sys_num=0,WESTCHESTER,LEWISBORO (T),NY,67,Ground water
658,WA5326595,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5326595&state=WA&source=Surface%20water&population=3535&sys_num=0,SAN JUAN,NOT REPORTED,WA,3535,Surface water
38017,HI0000325,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=HI0000325&state=HI&source=Ground%20water&population=5577&sys_num=0,NOT REPORTED,LAIE,HI,5577,Ground water
5044,ID2180024,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID2180024&state=ID&source=Surface%20water&population=2344&sys_num=0,CLEARWATER,NOT REPORTED,ID,2344,Surface water
25445,GA0510091,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0510091&state=GA&source=Ground%20water&population=302&sys_num=0,CHATHAM,SAVANNAH,GA,302,Ground water
27614,NC0114045,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0114045&state=NC&source=Surface%20water%20purchased&population=8000&sys_num=0,CALDWELL,HUDSON,NC,8000,Surface water purchased
17787,IL0310660,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0310660&state=IL&source=Surface%20water%20purchased&population=3934&sys_num=0,COOK,DIXMOOR,IL,3934,Surface water purchased
44001,CT0320071,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT0320071&state=CT&source=Ground%20water&population=306&sys_num=0,TOLLAND,COVENTRY,CT,306,Ground water
24415,FL5110183,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL5110183&state=FL&source=Surface%20water&population=27470&sys_num=0,COLLIER,MARCO ISLAND,FL,27470,Surface water
47494,MD0060214,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0060214&state=MD&source=Ground%20water&population=150&sys_num=0,CARROLL,NOT REPORTED,MD,150,Ground water
17761,IL0995225,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0995225&state=IL&source=Ground%20water&population=115&sys_num=0,LASALLE,NOT REPORTED,IL,115,Ground water
12108,IA2503003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA2503003&state=IA&source=Ground%20water&population=3690&sys_num=0,DALLAS,ADEL,IA,3690,Ground water
37784,AK2224214,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AK2224214&state=AK&source=Ground%20water&population=168&sys_num=0,MATANUSKA-SUSITNA BOROUGH,WASILLA,AK,168,Ground water
45745,NH2312070,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH2312070&state=NH&source=Ground%20water&population=53&sys_num=0,CARROLL,TAMWORTH,NH,53,Ground water
4419,UTAH25020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH25020&state=UT&source=Surface%20water%20purchased&population=94025&sys_num=0,UTAH,NOT REPORTED,UT,94025,Surface water purchased
9377,KS2003506,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2003506&state=KS&source=Ground%20water&population=795&sys_num=0,COWLEY,ARKANSAS CITY,KS,795,Ground water
2121,WA5392350,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5392350&state=WA&source=Ground%20water&population=256&sys_num=0,KING,NOT REPORTED,WA,256,Ground water
2841,OR4101322,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4101322&state=OR&source=Surface%20water%20purchased&population=120&sys_num=0,YAMHILL,NOT REPORTED,OR,120,Surface water purchased
25461,GA0310036,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0310036&state=GA&source=Ground%20water&population=244&sys_num=0,BULLOCH,NOT REPORTED,GA,244,Ground water
23089,AL0000025,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000025&state=AL&source=Ground%20water&population=3843&sys_num=0,BALDWIN,DAPHNE,AL,3843,Ground water
33517,NY5404419,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5404419&state=NY&source=Surface%20water%20purchased&population=13000&sys_num=0,TOMPKINS,ITHACA (C),NY,13000,Surface water purchased
7109,CO0136725,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0136725&state=CO&source=Surface%20water%20purchased&population=592&sys_num=0,LAS ANIMAS,NOT REPORTED,CO,592,Surface water purchased
19523,IN5213004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5213004&state=IN&source=Ground%20water&population=353&sys_num=0,CRAWFORD,LEAVENWORTH,IN,353,Ground water
5877,MT0002395,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0002395&state=MT&source=Ground%20water&population=110&sys_num=0,FERGUS,ROY,MT,110,Ground water
12594,IA5200891,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA5200891&state=IA&source=Ground%20water&population=300&sys_num=0,JOHNSON,SOLON,IA,300,Ground water
47192,MD1011075,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD1011075&state=MD&source=Ground%20water&population=35&sys_num=0,ALLEGANY,NOT REPORTED,MD,35,Ground water
37891,AK2280163,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AK2280163&state=AK&source=Surface%20water&population=70&sys_num=0,YUKON-KOYUKUK CENSUS AREA,TAKOTNA,AK,70,Surface water
45814,NH0771010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0771010&state=NH&source=Ground%20water&population=750&sys_num=0,MERRIMACK,EPSOM,NH,750,Ground water
889,WA5339411,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5339411&state=WA&source=Ground%20water&population=48&sys_num=0,OKANOGAN,NOT REPORTED,WA,48,Ground water
1775,WA5302182,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5302182&state=WA&source=Ground%20water&population=38&sys_num=0,THURSTON,NOT REPORTED,WA,38,Ground water
32273,PA6330012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA6330012&state=PA&source=Ground%20water&population=700&sys_num=0,JEFFERSON,NOT REPORTED,PA,700,Ground water
29116,VA2023160,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA2023160&state=VA&source=Groundwater%20under%20influence%20of%20surface%20water&population=1220&sys_num=0,BOTETOURT,NOT REPORTED,VA,1220,Groundwater under influence of surface water
36611,MI0040419,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0040419&state=MI&source=Ground%20water&population=130&sys_num=0,OTTAWA,NOT REPORTED,MI,130,Ground water
41340,TX1530004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1530004&state=TX&source=Ground%20water&population=334&sys_num=0,LYNN,NOT REPORTED,TX,334,Ground water
19250,IN5246005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5246005&state=IN&source=Ground%20water&population=97&sys_num=0,LAPORTE,MICHIGAN CITY,IN,97,Ground water
34468,NY4410156,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY4410156&state=NY&source=Ground%20water&population=82&sys_num=0,ST. LAWRENCE,CANTON (T),NY,82,Ground water
15823,LA1055021,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1055021&state=LA&source=Ground%20water&population=350&sys_num=0,LAFAYETTE PARISH,NOT REPORTED,LA,350,Ground water
1981,WA5387140,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5387140&state=WA&source=Ground%20water&population=260&sys_num=0,THURSTON,NOT REPORTED,WA,260,Ground water
46376,VT0005170,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005170&state=VT&source=Ground%20water&population=1512&sys_num=0,ORANGE,BRADFORD,VT,1512,Ground water
28080,NC0118251,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0118251&state=NC&source=Ground%20water&population=158&sys_num=0,CATAWBA,HICKORY,NC,158,Ground water
1806,WA5381048,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5381048&state=WA&source=Ground%20water&population=5489&sys_num=0,KING,NOT REPORTED,WA,5489,Ground water
24116,FL6290741,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6290741&state=FL&source=Ground%20water&population=365&sys_num=0,HILLSBOROUGH,RUSKIN,FL,365,Ground water
38836,CA5800814,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA5800814&state=CA&source=&population=4400&sys_num=0,YUBA,NOT REPORTED,CA,4400, 
16958,WI6120246,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI6120246&state=WI&source=Ground%20water&population=206&sys_num=0,CRAWFORD,MOUNT STERLING,WI,206,Ground water
36491,MI0001880,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0001880&state=MI&source=Surface%20water%20purchased&population=3957&sys_num=0,MONROE,DUNDEE,MI,3957,Surface water purchased
41323,TX2250001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX2250001&state=TX&source=Surface%20water&population=16113&sys_num=0,TITUS,NOT REPORTED,TX,16113,Surface water
4164,UTAH11042,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH11042&state=UT&source=Ground%20water&population=284&sys_num=0,IRON,NOT REPORTED,UT,284,Ground water
33409,NY3530057,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY3530057&state=NY&source=Surface%20water%20purchased&population=2000&sys_num=0,ORANGE,HIGHLANDS (T),NY,2000,Surface water purchased
40682,TX1460163,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1460163&state=TX&source=Ground%20water&population=900&sys_num=0,LIBERTY,NOT REPORTED,TX,900,Ground water
5836,MT0003199,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0003199&state=MT&source=Ground%20water&population=85&sys_num=0,PARK,CORWIN SPRINGS,MT,85,Ground water
30704,PA2520065,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA2520065&state=PA&source=Ground%20water&population=1321&sys_num=0,PIKE,NOT REPORTED,PA,1321,Ground water
7055,CO0107710,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0107710&state=CO&source=Ground%20water&population=450&sys_num=0,BOULDER,NOT REPORTED,CO,450,Ground water
7781,NM3539607,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3539607&state=NM&source=Ground%20water&population=516&sys_num=0,DONA ANA,LAS CRUCES,NM,516,Ground water
22368,MS0480007,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0480007&state=MS&source=Ground%20water&population=4320&sys_num=0,MONROE,NOT REPORTED,MS,4320,Ground water
17176,WI6320310,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI6320310&state=WI&source=Ground%20water&population=156&sys_num=0,LA CROSSE,LA CROSSE,WI,156,Ground water
46353,VT0005566,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005566&state=VT&source=Surface%20water%20purchased&population=1210&sys_num=0,WASHINGTON,BARRE TOWN,VT,1210,Surface water purchased
15887,LA1005171,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1005171&state=LA&source=Ground%20water&population=87&sys_num=0,ASCENSION PARISH,NOT REPORTED,LA,87,Ground water
8329,SD4602042,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SD4602042&state=SD&source=Ground%20water&population=90&sys_num=0,BEADLE,ABERDEEN<br>HURON</br>,SD,90,Ground water
21564,TN0000069,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000069&state=TN&source=Surface%20water%20purchased&population=27074&sys_num=0,WILLIAMSON,BRENTWOOD,TN,27074,Surface water purchased
8649,NE3118302,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3118302&state=NE&source=Ground%20water&population=936&sys_num=0,WEBSTER,BLUE HILL,NE,936,Ground water
442,WA5317100,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5317100&state=WA&source=Ground%20water&population=103&sys_num=0,THURSTON,NOT REPORTED,WA,103,Ground water
45696,NH1842010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1842010&state=NH&source=Ground%20water&population=258&sys_num=0,CARROLL,OSSIPEE,NH,258,Ground water
38231,PR0724087,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0724087&state=PR&source=Surface%20water&population=1000&sys_num=0,COROZAL MUNICIPIO,COROZAL,PR,1000,Surface water
41896,TX2280039,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX2280039&state=TX&source=Surface%20water%20purchased&population=160&sys_num=0,TRINITY,NOT REPORTED,TX,160,Surface water purchased
20116,OH4200012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH4200012&state=OH&source=Ground%20water&population=1773&sys_num=0,KNOX,NOT REPORTED,OH,1773,Ground water
42265,VT0005318,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005318&state=VT&source=Ground%20water&population=1490&sys_num=0,WINDSOR,CHESTER,VT,1490,Ground water
28523,NC5063023,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC5063023&state=NC&source=Surface%20water%20purchased&population=499&sys_num=0,MOORE,NOT REPORTED,NC,499,Surface water purchased
46643,VT0005267,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005267&state=VT&source=Ground%20water&population=100&sys_num=0,WASHINGTON,EAST MONTPELIER,VT,100,Ground water
10790,OK4005576,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK4005576&state=OK&source=Ground%20water&population=290&sys_num=0,OKLAHOMA,NOT REPORTED,OK,290,Ground water
39292,CA1510043,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA1510043&state=CA&source=Ground%20water&population=776&sys_num=0,KERN,NOT REPORTED,CA,776,Ground water
32969,NY2500796,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY2500796&state=NY&source=Ground%20water&population=200&sys_num=0,LIVINGSTON,LEICESTER (V),NY,200,Ground water
20064,OH5700612,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH5700612&state=OH&source=Ground%20water&population=210&sys_num=0,MONTGOMERY,NOT REPORTED,OH,210,Ground water
11153,MN1320001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1320001&state=MN&source=Ground%20water&population=121&sys_num=0,JACKSON,ALPHA,MN,121,Ground water
26170,GA0690003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0690003&state=GA&source=Ground%20water&population=2745&sys_num=0,COFFEE,NICHOLLS,GA,2745,Ground water
41131,TX1630002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1630002&state=TX&source=Ground%20water&population=11298&sys_num=0,MEDINA,NOT REPORTED,TX,11298,Ground water
33960,NY5000667,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5000667&state=NY&source=Ground%20water&population=40&sys_num=0,STEUBEN,BATH (T),NY,40,Ground water
22001,MS0260001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0260001&state=MS&source=Ground%20water&population=1642&sys_num=0,HOLMES,NOT REPORTED,MS,1642,Ground water
16217,LA1111015,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1111015&state=LA&source=Ground%20water&population=1626&sys_num=0,UNION PARISH,NOT REPORTED,LA,1626,Ground water
25233,GA2170015,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA2170015&state=GA&source=Ground%20water&population=65&sys_num=0,NEWTON,NOT REPORTED,GA,65,Ground water
27351,SC1060014,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC1060014&state=SC&source=Ground%20water&population=74&sys_num=0,CHARLESTON,RAVENEL,SC,74,Ground water
12900,IA1170078,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA1170078&state=IA&source=Ground%20water%20purchased&population=203&sys_num=0,BUENA VISTA,REMBRANDT,IA,203,Ground water purchased
37094,MI0005138,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0005138&state=MI&source=Ground%20water&population=9132&sys_num=0,OAKLAND,NOT REPORTED,MI,9132,Ground water
7422,NM3529007,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3529007&state=NM&source=Ground%20water&population=2268&sys_num=0,DONA ANA,GARFIELD,NM,2268,Ground water
36307,MI0000920,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0000920&state=MI&source=Ground%20water&population=1200&sys_num=0,JACKSON,BROOKLYN,MI,1200,Ground water
7018,CO0149685,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0149685&state=CO&source=Ground%20water&population=105&sys_num=0,PITKIN,NOT REPORTED,CO,105,Ground water
34329,NY1600003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1600003&state=NY&source=Ground%20water&population=115&sys_num=0,FRANKLIN,BELLMONT (T),NY,115,Ground water
41732,TX1700152,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1700152&state=TX&source=Ground%20water&population=900&sys_num=0,MONTGOMERY,NOT REPORTED,TX,900,Ground water
8853,NE3104304,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3104304&state=NE&source=Ground%20water&population=590&sys_num=0,DAKOTA,HOMER,NE,590,Ground water
15036,AR0000599,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000599&state=AR&source=Ground%20water&population=1729&sys_num=0,WOODRUFF,NOT REPORTED,AR,1729,Ground water
47085,DE00A0411,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE00A0411&state=DE&source=Ground%20water&population=123&sys_num=0,KENT,MARYDEL,DE,123,Ground water
44622,NJ1518010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ1518010&state=NJ&source=Ground%20water&population=208&sys_num=0,OCEAN,MANCHESTER TWP.-1518,NJ,208,Ground water
2257,WA5334301,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5334301&state=WA&source=Ground%20water&population=922&sys_num=0,YAKIMA,NOT REPORTED,WA,922,Ground water
43064,NH0802040,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0802040&state=NH&source=Ground%20water&population=130&sys_num=0,ROCKINGHAM,EXETER,NH,130,Ground water
43753,MA2125016,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA2125016&state=MA&source=Ground%20water&population=42&sys_num=0,WORCESTER,HARVARD,MA,42,Ground water
46864,DE0000546,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE0000546&state=DE&source=Ground%20water&population=750&sys_num=0,KENT,DOVER,DE,750,Ground water
36725,MI0040014,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0040014&state=MI&source=Ground%20water&population=100&sys_num=0,ALLEGAN,NOT REPORTED,MI,100,Ground water
24582,FL3480204,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3480204&state=FL&source=Ground%20water&population=39239&sys_num=0,ORANGE,OCOEE,FL,39239,Ground water
11405,MN1220004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1220004&state=MN&source=Ground%20water&population=663&sys_num=0,FARIBAULT,ELMORE,MN,663,Ground water
28798,NC0114035,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0114035&state=NC&source=Surface%20water%20purchased&population=1079&sys_num=0,CALDWELL,RHODHISS,NC,1079,Surface water purchased
46072,NH0052010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0052010&state=NH&source=Ground%20water&population=24&sys_num=0,CHESHIRE,ALSTEAD,NH,24,Ground water
1151,WA5352250,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5352250&state=WA&source=Ground%20water&population=2753&sys_num=0,GRAYS HARBOR,NOT REPORTED,WA,2753,Ground water
9657,KS2002706,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2002706&state=KS&source=Ground%20water&population=77&sys_num=0,CLAY,LONGFORD,KS,77,Ground water
15079,AR0000673,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000673&state=AR&source=Ground%20water%20purchased&population=2273&sys_num=0,MISSISSIPPI,NOT REPORTED,AR,2273,Ground water purchased
46338,VT0005188,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005188&state=VT&source=Ground%20water&population=200&sys_num=0,ORLEANS,ALBANY,VT,200,Ground water
8650,NE3106704,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3106704&state=NE&source=Ground%20water%20purchased&population=331&sys_num=0,GAGE,BLUE SPRINGS,NE,331,Ground water purchased
47439,MD0080032,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0080032&state=MD&source=Ground%20water&population=170&sys_num=0,CHARLES,NOT REPORTED,MD,170,Ground water
923,WA5339950,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5339950&state=WA&source=Ground%20water&population=5037&sys_num=0,KING,NOT REPORTED,WA,5037,Ground water
21292,KY0470393,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KY0470393&state=KY&source=Surface%20water&population=27033&sys_num=0,HARDIN,NOT REPORTED,KY,27033,Surface water
33951,NY3304337,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY3304337&state=NY&source=Ground%20water&population=50&sys_num=0,ONONDAGA,SYRACUSE (C),NY,50,Ground water
34906,NY5530247,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5530247&state=NY&source=Surface%20water%20purchased&population=410&sys_num=0,ULSTER,ULSTER (T),NY,410,Surface water purchased
23158,AL0000361,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000361&state=AL&source=Ground%20water&population=13089&sys_num=0,COVINGTON,ANDALUSIA,AL,13089,Ground water
21585,TN0000875,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000875&state=TN&source=Surface%20water%20purchased&population=1152&sys_num=0,FENTRESS,NOT REPORTED,TN,1152,Surface water purchased
15444,LA1049004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1049004&state=LA&source=Ground%20water&population=1137&sys_num=0,JACKSON PARISH,NOT REPORTED,LA,1137,Ground water
39851,CA3310021,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA3310021&state=CA&source=Ground%20water&population=106907&sys_num=0,RIVERSIDE,NOT REPORTED,CA,106907,Ground water
23842,FL6290392,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6290392&state=FL&source=Ground%20water&population=50&sys_num=0,HILLSBOROUGH,THONOTOSASSA,FL,50,Ground water
1747,WA5378620,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5378620&state=WA&source=Ground%20water&population=1320&sys_num=0,MASON,NOT REPORTED,WA,1320,Ground water
3563,AZ0407032,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0407032&state=AZ&source=Ground%20water&population=195&sys_num=0,MARICOPA,HARQUAHALA VALLEY,AZ,195,Ground water
32531,NY6000608,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY6000608&state=NY&source=Ground%20water&population=2630&sys_num=0,WYOMING,ARCADE (V),NY,2630,Ground water
44773,NJ0333003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ0333003&state=NJ&source=Ground%20water&population=100&sys_num=0,BURLINGTON,SOUTHAMPTON TWP.-0333,NJ,100,Ground water
19168,IN5242001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5242001&state=IN&source=Ground%20water&population=4064&sys_num=0,KNOX,BICKNELL,IN,4064,Ground water
46876,DE0000100,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE0000100&state=DE&source=Ground%20water&population=54&sys_num=0,KENT,MILFORD,DE,54,Ground water
43911,CT1490021,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT1490021&state=CT&source=Ground%20water&population=84&sys_num=0,LITCHFIELD,WARREN,CT,84,Ground water
42521,VT0005130,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005130&state=VT&source=Surface%20water&population=9956&sys_num=0,FRANKLIN,ST. ALBANS CITY,VT,9956,Surface water
38401,PR0003296,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0003296&state=PR&source=Ground%20water&population=2407&sys_num=0,MOCA MUNICIPIO,MOCA,PR,2407,Ground water
24562,FL3480913,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3480913&state=FL&source=Ground%20water&population=2828&sys_num=0,ORANGE,OAKLAND,FL,2828,Ground water
34436,NY0600365,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY0600365&state=NY&source=Ground%20water&population=2600&sys_num=0,CHAUTAUQUA,CARROLL (T),NY,2600,Ground water
19288,IN5283005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5283005&state=IN&source=Ground%20water&population=800&sys_num=0,VERMILLION,DANA,IN,800,Ground water
17759,IL1130450,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1130450&state=IL&source=Ground%20water&population=1183&sys_num=0,MCLEAN,DANVERS,IL,1183,Ground water
19226,IN5210018,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5210018&state=IN&source=Ground%20water&population=6025&sys_num=0,CLARK,CHARLESTOWN,IN,6025,Ground water
8812,NE3110929,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3110929&state=NE&source=Ground%20water&population=50&sys_num=0,SEWARD,SEWARD,NE,50,Ground water
7403,NM3501921,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3501921&state=NM&source=Ground%20water&population=10495&sys_num=0,RIO ARRIBA,ESPANOLA,NM,10495,Ground water
17474,IL0770050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0770050&state=IL&source=Surface%20water%20purchased&population=1166&sys_num=0,JACKSON,AVA,IL,1166,Surface water purchased
