,wid,links,county,city,state,population,watertype
9691,KS2001702,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2001702&state=KS&source=Ground%20water&population=45&sys_num=0,CHASE,MATFIELD GREEN,KS,45,Ground water
3696,AZ0411035,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0411035&state=AZ&source=Ground%20water&population=25&sys_num=0,PINAL,RIVERSIDE,AZ,25,Ground water
22144,MS0320001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0320001&state=MS&source=Ground%20water&population=1955&sys_num=0,JEFFERSON,NOT REPORTED,MS,1955,Ground water
15970,LA1049027,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1049027&state=LA&source=Ground%20water&population=180&sys_num=0,JACKSON PARISH,NOT REPORTED,LA,180,Ground water
29614,VA2015300,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA2015300&state=VA&source=Ground%20water&population=140&sys_num=0,AUGUSTA,NOT REPORTED,VA,140,Ground water
2398,OR4101254,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4101254&state=OR&source=Ground%20water&population=65&sys_num=0,JOSEPHINE,NOT REPORTED,OR,65,Ground water
36214,MI0000340,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0000340&state=MI&source=Surface%20water%20purchased&population=3129&sys_num=0,HURON,BAD AXE,MI,3129,Surface water purchased
22007,MS0110013,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0110013&state=MS&source=Ground%20water&population=3824&sys_num=0,CLAIBORNE,NOT REPORTED,MS,3824,Ground water
13461,MO1024144,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO1024144&state=MO&source=Ground%20water%20purchased&population=990&sys_num=0,CLAY,LIBERTY,MO,990,Ground water purchased
35749,NY5917106,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5917106&state=NY&source=Surface%20water%20purchased&population=49&sys_num=0,WESTCHESTER,MOUNT PLEASANT (T),NY,49,Surface water purchased
27555,NC4392145,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC4392145&state=NC&source=Ground%20water&population=153&sys_num=0,WAKE,GARNER,NC,153,Ground water
42885,NH1191020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1191020&state=NH&source=Ground%20water&population=215&sys_num=0,MERRIMACK,HOPKINTON,NH,215,Ground water
26050,GA1930001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1930001&state=GA&source=Ground%20water&population=1241&sys_num=0,MACON,MARSHALLVILLE,GA,1241,Ground water
30643,PA6200014,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA6200014&state=PA&source=Ground%20water&population=1240&sys_num=0,CRAWFORD,NOT REPORTED,PA,1240,Ground water
899,WA5337595,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5337595&state=WA&source=Ground%20water&population=41&sys_num=0,MASON,NOT REPORTED,WA,41,Ground water
11149,MN1240001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1240001&state=MN&source=Ground%20water&population=18016&sys_num=0,FREEBORN,ALBERT LEA,MN,18016,Ground water
41948,TX0270120,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0270120&state=TX&source=Ground%20water&population=225&sys_num=0,BURNET,NOT REPORTED,TX,225,Ground water
31228,PA2400139,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA2400139&state=PA&source=Ground%20water&population=118&sys_num=0,LUZERNE,NOT REPORTED,PA,118,Ground water
40811,TX0340001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0340001&state=TX&source=Surface%20water%20purchased&population=5675&sys_num=0,CASS,NOT REPORTED,TX,5675,Surface water purchased
46698,VT0005001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005001&state=VT&source=Surface%20water&population=3800&sys_num=0,ADDISON,BRIDPORT,VT,3800,Surface water
43331,MA4016000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA4016000&state=MA&source=Surface%20water&population=43593&sys_num=0,BRISTOL,ATTLEBORO,MA,43593,Surface water
34054,NY4110700,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY4110700&state=NY&source=Ground%20water&population=300&sys_num=0,RENSSELAER,SCHODACK (T),NY,300,Ground water
26377,GA2870001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA2870001&state=GA&source=Ground%20water&population=361&sys_num=0,TURNER,REBECCA,GA,361,Ground water
1326,WA5362650,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5362650&state=WA&source=Surface%20water%20purchased&population=18716&sys_num=0,ISLAND,NOT REPORTED,WA,18716,Surface water purchased
43099,NH1842070,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1842070&state=NH&source=Ground%20water&population=38&sys_num=0,CARROLL,OSSIPEE,NH,38,Ground water
35097,NY3600598,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY3600598&state=NY&source=Surface%20water%20purchased&population=2150&sys_num=0,ORLEANS,HOLLEY (V),NY,2150,Surface water purchased
39511,CA0300019,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA0300019&state=CA&source=Ground%20water&population=100&sys_num=0,AMADOR,NOT REPORTED,CA,100,Ground water
35993,ME0091870,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ME0091870&state=ME&source=Ground%20water&population=170&sys_num=0,OXFORD,GREENWOOD,ME,170,Ground water
38088,PR0604176,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0604176&state=PR&source=Ground%20water&population=342&sys_num=0,AGUAS BUENAS MUNICIPIO,AGUAS BUENAS,PR,342,Ground water
44325,CT0180201,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT0180201&state=CT&source=Ground%20water&population=72&sys_num=0,FAIRFIELD,BROOKFIELD,CT,72,Ground water
23097,AL0000738,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000738&state=AL&source=Surface%20water&population=591243&sys_num=0,JEFFERSON,BIRMINGHAM,AL,591243,Surface water
17110,WI1140153,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI1140153&state=WI&source=Ground%20water&population=707&sys_num=0,DODGE,REESEVILLE,WI,707,Ground water
10622,OK3004637,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3004637&state=OK&source=Surface%20water%20purchased&population=450&sys_num=0,MAYES,NOT REPORTED,OK,450,Surface water purchased
24015,FL6295604,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6295604&state=FL&source=Ground%20water&population=41&sys_num=0,HILLSBOROUGH,DOVER,FL,41,Ground water
11882,MN1680003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1680003&state=MN&source=Ground%20water&population=2633&sys_num=0,ROSEAU,ROSEAU,MN,2633,Ground water
26331,GA0310189,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0310189&state=GA&source=Ground%20water&population=104&sys_num=0,BULLOCH,STATESBORO,GA,104,Ground water
13964,MO3031208,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO3031208&state=MO&source=Ground%20water&population=75&sys_num=0,CAMDEN,NOT REPORTED,MO,75,Ground water
25872,GA1570117,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1570117&state=GA&source=Surface%20water%20purchased&population=19191&sys_num=0,JACKSON,JEFFERSON,GA,19191,Surface water purchased
32711,NY2235001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY2235001&state=NY&source=Surface%20water%20purchased&population=600&sys_num=0,JEFFERSON,BROWNVILLE (T),NY,600,Surface water purchased
28163,NC0392324,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0392324&state=NC&source=Ground%20water&population=123&sys_num=0,WAKE,KNIGHTDALE,NC,123,Ground water
40751,TX1090042,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1090042&state=TX&source=Ground%20water&population=145&sys_num=0,HILL,NOT REPORTED,TX,145,Ground water
24682,FL6511388,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6511388&state=FL&source=Ground%20water&population=161&sys_num=0,PASCO,NEW PORT RICHEY,FL,161,Ground water
2674,OR4100463,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100463&state=OR&source=Surface%20water&population=1700&sys_num=0,COOS,NOT REPORTED,OR,1700,Surface water
33395,NY5000748,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5000748&state=NY&source=Ground%20water&population=35&sys_num=0,STEUBEN,WAYLAND (T),NY,35,Ground water
34302,NY3503591,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY3503591&state=NY&source=Ground%20water&population=300&sys_num=0,ORANGE,BLOOMING GROVE (T),NY,300,Ground water
19471,IN5236008,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5236008&state=IN&source=Ground%20water%20purchased&population=1080&sys_num=0,JACKSON,CROTHERSVILLE,IN,1080,Ground water purchased
21003,OH7806112,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH7806112&state=OH&source=Surface%20water%20purchased&population=678&sys_num=0,TRUMBULL,NOT REPORTED,OH,678,Surface water purchased
31314,PA6200010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA6200010&state=PA&source=Ground%20water&population=60&sys_num=0,CRAWFORD,NOT REPORTED,PA,60,Ground water
20812,OH4601912,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH4601912&state=OH&source=Ground%20water&population=706&sys_num=0,LOGAN,NOT REPORTED,OH,706,Ground water
23597,FL3590039,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3590039&state=FL&source=Ground%20water&population=2954&sys_num=0,SEMINOLE,ALTAMONTE SPRINGS,FL,2954,Ground water
11393,MN1280003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1280003&state=MN&source=Ground%20water&population=237&sys_num=0,HOUSTON,EITZEN,MN,237,Ground water
43417,MA4052026,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA4052026&state=MA&source=Ground%20water&population=414&sys_num=0,PLYMOUTH,CARVER,MA,414,Ground water
3832,AZ0407528,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0407528&state=AZ&source=Ground%20water&population=282&sys_num=0,MARICOPA,SURPRISE,AZ,282,Ground water
9564,KS2015107,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2015107&state=KS&source=Ground%20water&population=168&sys_num=0,PRATT,IUKA,KS,168,Ground water
41616,TX0920006,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0920006&state=TX&source=Surface%20water&population=7119&sys_num=0,GREGG,NOT REPORTED,TX,7119,Surface water
6854,CO0143518,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0143518&state=CO&source=Surface%20water%20purchased&population=17000&sys_num=0,MONTROSE,NOT REPORTED,CO,17000,Surface water purchased
32831,NY0301653,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY0301653&state=NY&source=Ground%20water&population=9200&sys_num=0,BROOME,CHENANGO (T),NY,9200,Ground water
990,WA5345090,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5345090&state=WA&source=Ground%20water&population=2119&sys_num=0,MASON,NOT REPORTED,WA,2119,Ground water
24900,FL6296251,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6296251&state=FL&source=Surface%20water%20purchased&population=400&sys_num=0,HILLSBOROUGH,APOLLO BEACH,FL,400,Surface water purchased
37015,MI0004595,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0004595&state=MI&source=Ground%20water&population=90&sys_num=0,LIVINGSTON,NOT REPORTED,MI,90,Ground water
25855,GA1030084,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1030084&state=GA&source=Ground%20water&population=32&sys_num=0,EFFINGHAM,RINCON,GA,32,Ground water
25582,GA1330050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1330050&state=GA&source=Ground%20water&population=198&sys_num=0,GREENE,NOT REPORTED,GA,198,Ground water
47776,MD1101230,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD1101230&state=MD&source=Ground%20water&population=50&sys_num=0,FREDERICK,NOT REPORTED,MD,50,Ground water
31862,PA1460046,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA1460046&state=PA&source=Surface%20water&population=96376&sys_num=0,MONTGOMERY,NOT REPORTED,PA,96376,Surface water
7303,NM3510209,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3510209&state=NM&source=Ground%20water&population=343&sys_num=0,GRANT,MIMBRES,NM,343,Ground water
26751,GA2790002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA2790002&state=GA&source=Ground%20water&population=13050&sys_num=0,TOOMBS,VIDALIA,GA,"13050&lt;/TD&gt;
<td>Ground water</td>
<td>Active</td>
<td><center>GA2790002</center></td>
",Ground water
36159,MI0000030,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0000030&state=MI&source=Ground%20water&population=605&sys_num=0,LENAWEE,ADDISON,MI,605,Ground water
5820,MT0000311,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0000311&state=MT&source=Surface%20water&population=167&sys_num=0,TETON,POWER,MT,167,Surface water
47167,DE0000572,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE0000572&state=DE&source=Ground%20water&population=108&sys_num=0,KENT,DOVER,DE,108,Ground water
26657,GA0290021,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0290021&state=GA&source=Ground%20water&population=270&sys_num=0,BRYAN,NOT REPORTED,GA,270,Ground water
6998,CO0147040,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0147040&state=CO&source=Ground%20water&population=322&sys_num=0,PARK,NOT REPORTED,CO,322,Ground water
27594,NC0351189,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0351189&state=NC&source=Ground%20water&population=609&sys_num=0,JOHNSTON,ZEBULON,NC,609,Ground water
46171,NH1972020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1972020&state=NH&source=Ground%20water&population=110&sys_num=0,ROCKINGHAM,RAYMOND,NH,110,Ground water
39173,CA3900504,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA3900504&state=CA&source=Ground%20water&population=120&sys_num=0,SAN JOAQUIN,NOT REPORTED,CA,120,Ground water
5234,ID1280271,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID1280271&state=ID&source=Surface%20water&population=98&sys_num=0,KOOTENAI,NOT REPORTED,ID,98,Surface water
12603,IA5282302,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA5282302&state=IA&source=Ground%20water&population=134&sys_num=0,JOHNSON,SWISHER,IA,134,Ground water
12372,IA3130091,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA3130091&state=IA&source=Ground%20water&population=4058&sys_num=0,DUBUQUE,DYERSVILLE,IA,4058,Ground water
8017,ND4801479,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ND4801479&state=ND&source=Ground%20water%20purchased&population=50&sys_num=0,TOWNER,NOT REPORTED,ND,50,Ground water purchased
28919,NC4392102,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC4392102&state=NC&source=Ground%20water&population=436&sys_num=0,WAKE,CARY,NC,436,Ground water
2748,OR4100546,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100546&state=OR&source=Ground%20water&population=600&sys_num=0,GRANT,NOT REPORTED,OR,600,Ground water
18916,IL0750850,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0750850&state=IL&source=Ground%20water&population=270&sys_num=0,IROQUOIS,THAWVILLE,IL,270,Ground water
14235,MO5010650,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO5010650&state=MO&source=Ground%20water&population=584&sys_num=0,POLK,PLEASANT HOPE,MO,584,Ground water
44705,NJ0329006,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ0329006&state=NJ&source=Ground%20water&population=888&sys_num=0,BURLINGTON,PEMBERTON TWP.-0329,NJ,888,Ground water
24950,FL1650630,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL1650630&state=FL&source=Ground%20water%20purchased&population=643&sys_num=0,WAKULLA,ST. MARKS,FL,643,Ground water purchased
11118,OK2002801,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2002801&state=OK&source=Ground%20water&population=114&sys_num=0,GREER,NOT REPORTED,OK,114,Ground water
39590,CA4400902,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA4400902&state=CA&source=Ground%20water&population=600&sys_num=0,SANTA CRUZ,NOT REPORTED,CA,600,Ground water
26443,GA1790159,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1790159&state=GA&source=Ground%20water&population=62&sys_num=0,LIBERTY,NOT REPORTED,GA,62,Ground water
3069,OR4101276,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4101276&state=OR&source=Ground%20water&population=34&sys_num=0,JOSEPHINE,NOT REPORTED,OR,34,Ground water
48056,MD0210012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0210012&state=MD&source=Ground%20water&population=1921&sys_num=0,WASHINGTON,NOT REPORTED,MD,1921,Ground water
37480,MI0007057,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0007057&state=MI&source=Ground%20water%20purchased&population=459&sys_num=0,EMMET,NOT REPORTED,MI,459,Ground water purchased
37824,AK2310934,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AK2310934&state=AK&source=Ground%20water&population=53&sys_num=0,FAIRBANKS NORTH STAR BOROUGH,FAIRBANKS,AK,53,Ground water
17173,WI4600403,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI4600403&state=WI&source=Ground%20water&population=3900&sys_num=0,SHEBOYGAN,SHEBOYGAN,WI,3900,Ground water
32462,PA6250094,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA6250094&state=PA&source=Ground%20water&population=378&sys_num=0,ERIE,NOT REPORTED,PA,378,Ground water
46985,DE0000628,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE0000628&state=DE&source=Ground%20water&population=60&sys_num=0,SUSSEX,MILLVILLE,DE,60,Ground water
33171,NY2800138,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY2800138&state=NY&source=Surface%20water&population=1080&sys_num=0,MONTGOMERY,FONDA  (V),NY,1080,Surface water
46729,VT0005306,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005306&state=VT&source=Ground%20water&population=150&sys_num=0,WINDHAM,WESTMINSTER,VT,150,Ground water
24641,FL4500634,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL4500634&state=FL&source=Ground%20water%20purchased&population=480&sys_num=0,PALM BEACH,RIVIERA BEACH,FL,480,Ground water purchased
47183,DE00A0279,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE00A0279&state=DE&source=Ground%20water&population=174&sys_num=0,SUSSEX,MILLSBORO,DE,174,Ground water
5144,ID1280247,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID1280247&state=ID&source=Ground%20water&population=178&sys_num=0,KOOTENAI,NOT REPORTED,ID,178,Ground water
36405,MI0040379,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0040379&state=MI&source=Ground%20water&population=405&sys_num=0,OAKLAND,NOT REPORTED,MI,405,Ground water
18609,IL1670850,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1670850&state=IL&source=Surface%20water%20purchased&population=2739&sys_num=0,SANGAMON,PAWNEE,IL,2739,Surface water purchased
23259,AL0000904,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000904&state=AL&source=Surface%20water%20purchased&population=1113&sys_num=0,MADISON,GURLEY,AL,1113,Surface water purchased
14868,AR0000317,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000317&state=AR&source=Ground%20water&population=424&sys_num=0,LINCOLN,NOT REPORTED,AR,424,Ground water
35328,NY5203356,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5203356&state=NY&source=Ground%20water&population=60&sys_num=0,SULLIVAN,THOMPSON (T),NY,60,Ground water
31084,PA6200037,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA6200037&state=PA&source=Ground%20water&population=65&sys_num=0,CRAWFORD,NOT REPORTED,PA,65,Ground water
15889,LA1077034,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1077034&state=LA&source=Ground%20water&population=219&sys_num=0,POINTE COUPEE PARISH,NOT REPORTED,LA,219,Ground water
31407,PA6200020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA6200020&state=PA&source=Ground%20water&population=30&sys_num=0,CRAWFORD,NOT REPORTED,PA,30,Ground water
19154,IN5218028,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5218028&state=IN&source=Ground%20water%20purchased&population=49&sys_num=0,DELAWARE,YORKTOWN,IN,49,Ground water purchased
40374,TX0100092,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0100092&state=TX&source=Ground%20water&population=339&sys_num=0,BANDERA,NOT REPORTED,TX,339,Ground water
20223,OH4100512,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH4100512&state=OH&source=Ground%20water&population=665&sys_num=0,JEFFERSON,NOT REPORTED,OH,665,Ground water
48090,MD0230007,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0230007&state=MD&source=Ground%20water&population=2409&sys_num=0,WORCESTER,NOT REPORTED,MD,2409,Ground water
5560,MT0004559,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0004559&state=MT&source=Ground%20water&population=30&sys_num=0,LEWIS AND CLARK,HELENA,MT,30,Ground water
33822,NY4404391,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY4404391&state=NY&source=Surface%20water&population=501&sys_num=0,ST. LAWRENCE,MORRISTOWN (V),NY,501,Surface water
31474,PA2590036,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA2590036&state=PA&source=Ground%20water&population=590&sys_num=0,TIOGA,NOT REPORTED,PA,590,Ground water
42895,NH1221010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1221010&state=NH&source=Ground%20water&population=3612&sys_num=0,CHESHIRE,JAFFREY,NH,3612,Ground water
226,WA5301984,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5301984&state=WA&source=Ground%20water&population=355&sys_num=0,PIERCE,NOT REPORTED,WA,355,Ground water
46103,NH0142010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0142010&state=NH&source=Ground%20water&population=2145&sys_num=0,BELKNAP,BARNSTEAD,NH,2145,Ground water
26841,SC4060009,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC4060009&state=SC&source=Ground%20water&population=34&sys_num=0,RICHLAND,HOPKINS,SC,34,Ground water
29431,VA2015375,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA2015375&state=VA&source=Ground%20water&population=288&sys_num=0,AUGUSTA,NOT REPORTED,VA,288,Ground water
42329,VT0005213,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005213&state=VT&source=Ground%20water&population=129&sys_num=0,RUTLAND,CASTLETON,VT,129,Ground water
23227,AL0000561,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000561&state=AL&source=Ground%20water&population=3384&sys_num=0,ESCAMBIA,ATMORE,AL,3384,Ground water
9566,KS2008510,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2008510&state=KS&source=Surface%20water%20purchased&population=4060&sys_num=0,JACKSON,HOLTON,KS,4060,Surface water purchased
45651,NH2003070,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH2003070&state=NH&source=Ground%20water&population=120&sys_num=0,STRAFFORD,ROCHESTER,NH,120,Ground water
1556,WA5371400,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5371400&state=WA&source=Ground%20water%20purchased&population=389&sys_num=0,KING,NOT REPORTED,WA,389,Ground water purchased
1688,WA5376300,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5376300&state=WA&source=Ground%20water&population=458&sys_num=0,ISLAND,NOT REPORTED,WA,458,Ground water
22639,MS0550005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0550005&state=MS&source=Ground%20water&population=10581&sys_num=0,PEARL RIVER,NOT REPORTED,MS,10581,Ground water
26654,GA0510054,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0510054&state=GA&source=Ground%20water&population=55&sys_num=0,CHATHAM,NOT REPORTED,GA,55,Ground water
47216,MD0090001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0090001&state=MD&source=Ground%20water&population=390&sys_num=0,DORCHESTER,NOT REPORTED,MD,390,Ground water
42043,TX0100039,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0100039&state=TX&source=Ground%20water&population=339&sys_num=0,BANDERA,NOT REPORTED,TX,339,Ground water
36007,ME0095100,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ME0095100&state=ME&source=Ground%20water&population=150&sys_num=0,HANCOCK,PENOBSCOT,ME,150,Ground water
41546,TX2270004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX2270004&state=TX&source=Surface%20water%20purchased&population=1515&sys_num=0,TRAVIS,NOT REPORTED,TX,1515,Surface water purchased
33971,NY3203519,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY3203519&state=NY&source=Ground%20water&population=682&sys_num=0,ONEIDA,AUGUSTA (T)<br>ORISKANY FALLS (V)</br>,NY,682,Ground water
45234,MA1074000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA1074000&state=MA&source=Groundwater%20under%20influence%20of%20surface%20water&population=1300&sys_num=0,FRANKLIN,DEERFIELD,MA,1300,Groundwater under influence of surface water
13676,MO5252173,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO5252173&state=MO&source=Ground%20water&population=29&sys_num=0,STONE,NOT REPORTED,MO,29,Ground water
21641,TN0000212,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000212&state=TN&source=Ground%20water&population=3752&sys_num=0,DYER,DYERSBURG,TN,3752,Ground water
26341,GA2330017,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA2330017&state=GA&source=Surface%20water%20purchased&population=736&sys_num=0,POLK,NOT REPORTED,GA,736,Surface water purchased
