,wid,links,county,city,state,population,watertype
9870,KS2015901,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2015901&state=KS&source=Ground%20water&population=78&sys_num=0,RICE,RAYMOND,KS,78,Ground water
2076,WA5390900,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5390900&state=WA&source=Surface%20water&population=985&sys_num=0,LEWIS,NOT REPORTED,WA,985,Surface water
30575,WV3300901,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WV3300901&state=WV&source=Surface%20water&population=1895&sys_num=0,DODDRIDGE,WEST UNION,WV,1895,Surface water
33898,NY0330071,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY0330071&state=NY&source=Ground%20water&population=48&sys_num=0,BROOME,COLESVILLE (T),NY,48,Ground water
20506,OH3600712,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH3600712&state=OH&source=Ground%20water&population=1300&sys_num=0,HIGHLAND,NOT REPORTED,OH,1300,Ground water
30387,WV3302405,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WV3302405&state=WV&source=Ground%20water&population=118&sys_num=0,MCDOWELL,ECKMAN,WV,118,Ground water
5590,MT0003261,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0003261&state=MT&source=Ground%20water&population=44&sys_num=0,MISSOULA,FRENCHTOWN,MT,44,Ground water
9373,KS2003512,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2003512&state=KS&source=Surface%20water%20purchased&population=600&sys_num=0,COWLEY,WINFIELD,KS,600,Surface water purchased
12497,IA8434040,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA8434040&state=IA&source=Ground%20water&population=2546&sys_num=0,SIOUX,HAWARDEN,IA,2546,Ground water
14279,MO5010678,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO5010678&state=MO&source=Ground%20water&population=127&sys_num=0,NEWTON,JOPLIN,MO,127,Ground water
34733,NY5530260,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5530260&state=NY&source=Surface%20water%20purchased&population=480&sys_num=0,ULSTER,ULSTER (T),NY,480,Surface water purchased
46751,VT0005635,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005635&state=VT&source=Ground%20water&population=700&sys_num=0,WINDSOR,LUDLOW,VT,700,Ground water
11436,MN1620017,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1620017&state=MN&source=Ground%20water&population=465&sys_num=0,RAMSEY,NOT REPORTED,MN,465,Ground water
32468,PA2590042,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA2590042&state=PA&source=Surface%20water&population=8225&sys_num=0,TIOGA,NOT REPORTED,PA,8225,Surface water
30473,WV3302852,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WV3302852&state=WV&source=Surface%20water&population=1933&sys_num=0,MERCER,BLUESTONE,WV,1933,Surface water
43590,MA2187000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA2187000&state=MA&source=Ground%20water&population=8501&sys_num=0,NORFOLK,MILLIS,MA,8501,Ground water
14497,MO5048099,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO5048099&state=MO&source=Ground%20water&population=525&sys_num=0,GREENE,REPUBLIC,MO,525,Ground water
13020,IA8271302,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA8271302&state=IA&source=Ground%20water&population=50&sys_num=0,SCOTT,PLEASANT VALLEY,IA,50,Ground water
7730,NM3505326,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3505326&state=NM&source=Ground%20water&population=370&sys_num=0,SANTA FE,TESUQUE,NM,370,Ground water
31854,PA7010035,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA7010035&state=PA&source=Ground%20water&population=1648&sys_num=0,ADAMS,NOT REPORTED,PA,1648,Ground water
11460,MN1720002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1720002&state=MN&source=Ground%20water&population=2305&sys_num=0,SIBLEY,GAYLORD,MN,2305,Ground water
3438,AZ0402005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0402005&state=AZ&source=Ground%20water&population=6305&sys_num=0,COCHISE,BENSON,AZ,6305,Ground water
8289,SD4602028,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SD4602028&state=SD&source=Ground%20water&population=147&sys_num=0,BROWN,ABERDEEN<br>WESTPORT</br>,SD,147,Ground water
27260,SC3260147,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC3260147&state=SC&source=Ground%20water&population=22&sys_num=0,LEXINGTON,SOUTH CONGAREE,SC,22,Ground water
22884,MS0120004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0120004&state=MS&source=Ground%20water&population=1222&sys_num=0,CLARKE,NOT REPORTED,MS,1222,Ground water
47672,MD0110204,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0110204&state=MD&source=Ground%20water&population=60&sys_num=0,GARRETT,NOT REPORTED,MD,60,Ground water
46002,NH2052060,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH2052060&state=NH&source=Ground%20water&population=57&sys_num=0,ROCKINGHAM,SALEM,NH,57,Ground water
14630,AR0000811,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000811&state=AR&source=Surface%20water%20purchased&population=1903&sys_num=0,POLK,NOT REPORTED,AR,1903,Surface water purchased
2790,OR4100037,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100037&state=OR&source=Ground%20water&population=50&sys_num=0,LINN,NOT REPORTED,OR,50,Ground water
41006,TX1400002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1400002&state=TX&source=Ground%20water&population=1065&sys_num=0,LAMB,NOT REPORTED,TX,1065,Ground water
36509,MI0002292,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0002292&state=MI&source=Ground%20water&population=250&sys_num=0,LIVINGSTON,NOT REPORTED,MI,250,Ground water
6671,CO0130040,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0130040&state=CO&source=Surface%20water&population=28232&sys_num=0,JEFFERSON,NOT REPORTED,CO,28232,Surface water
26305,GA0730022,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0730022&state=GA&source=Ground%20water&population=77&sys_num=0,COLUMBIA,HARLEM,GA,77,Ground water
18332,IL1550200,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1550200&state=IL&source=Ground%20water&population=279&sys_num=0,PUTNAM,MAGNOLIA,IL,279,Ground water
46707,VT0020031,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0020031&state=VT&source=Ground%20water&population=50&sys_num=0,WINDHAM,VERNON,VT,50,Ground water
42512,VT0005090,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005090&state=VT&source=Ground%20water&population=250&sys_num=0,CHITTENDEN,SOUTH BURLINGTON,VT,250,Ground water
46947,DE00A0683,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE00A0683&state=DE&source=Ground%20water&population=6297&sys_num=0,NEW CASTLE,ODESSA,DE,6297,Ground water
27325,SC3260138,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC3260138&state=SC&source=Ground%20water&population=65&sys_num=0,LEXINGTON,LEXINGTON,SC,65,Ground water
11040,OK2003603,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2003603&state=OK&source=Ground%20water&population=3299&sys_num=0,KAY,NOT REPORTED,OK,3299,Ground water
26167,GA1130008,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1130008&state=GA&source=Ground%20water&population=300&sys_num=0,FAYETTE,NOT REPORTED,GA,300,Ground water
42204,VT0005029,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005029&state=VT&source=Ground%20water&population=205&sys_num=0,CALEDONIA,BARNET,VT,205,Ground water
17463,IL0210050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0210050&state=IL&source=Ground%20water&population=1368&sys_num=0,CHRISTIAN,ASSUMPTION,IL,1368,Ground water
25563,GA2530000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA2530000&state=GA&source=Ground%20water&population=2782&sys_num=0,SEMINOLE,DONALSONVILLE,GA,2782,Ground water
14977,AR0000793,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000793&state=AR&source=Ground%20water&population=90&sys_num=0,BAXTER,NOT REPORTED,AR,90,Ground water
23238,AL0000237,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000237&state=AL&source=Ground%20water&population=6300&sys_num=0,CHOCTAW,GILBERTOWN,AL,6300,Ground water
27574,NC0181103,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0181103&state=NC&source=Ground%20water&population=215&sys_num=0,RUTHERFORD,FOREST CITY,NC,215,Ground water
10226,OK4001117,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK4001117&state=OK&source=Surface%20water%20purchased&population=2300&sys_num=0,CHEROKEE,NOT REPORTED,OK,2300,Surface water purchased
28544,NC0239121,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0239121&state=NC&source=Ground%20water&population=61&sys_num=0,GRANVILLE,STOVALL,NC,61,Ground water
3969,AZ0409001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0409001&state=AZ&source=Ground%20water&population=287&sys_num=0,NAVAJO,SUN VALLEY,AZ,287,Ground water
3644,AZ0413155,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0413155&state=AZ&source=Ground%20water&population=1200&sys_num=0,YAVAPAI,PRESCOTT,AZ,1200,Ground water
21568,TN0000480,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000480&state=TN&source=Purchased%20ground%20water%20under%20influence%20of%20surface%20water%20source&population=450&sys_num=0,JOHNSON,MOUNTAIN CITY,TN,450,Purchased ground water under influence of surface water source
41071,TX0570085,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0570085&state=TX&source=Surface%20water%20purchased&population=11763&sys_num=0,DALLAS,NOT REPORTED,TX,11763,Surface water purchased
28828,NC0299111,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0299111&state=NC&source=Ground%20water&population=74&sys_num=0,YADKIN,EAST BEND,NC,74,Ground water
30324,WV3302705,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WV3302705&state=WV&source=Ground%20water%20purchased&population=1225&sys_num=0,MASON,POINT PLEASANT,WV,1225,Ground water purchased
41507,TX1430003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1430003&state=TX&source=Ground%20water&population=2069&sys_num=0,LAVACA,NOT REPORTED,TX,2069,Ground water
7113,CO0143725,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0143725&state=CO&source=Ground%20water&population=60&sys_num=0,MONTROSE,NOT REPORTED,CO,60,Ground water
22411,MS0770008,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0770008&state=MS&source=Ground%20water&population=879&sys_num=0,WAYNE,NOT REPORTED,MS,879,Ground water
3112,OR4105998,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4105998&state=OR&source=Ground%20water&population=74&sys_num=0,CROOK,NOT REPORTED,OR,74,Ground water
29926,VA1173745,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA1173745&state=VA&source=Purchased%20ground%20water%20under%20influence%20of%20surface%20water%20source&population=45&sys_num=0,SMYTH,NOT REPORTED,VA,45,Purchased ground water under influence of surface water source
37143,MI0040464,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0040464&state=MI&source=Ground%20water&population=950&sys_num=0,ST. CLAIR,NOT REPORTED,MI,950,Ground water
46436,VT0020455,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0020455&state=VT&source=Surface%20water%20purchased&population=90&sys_num=0,WINDHAM,BRATTLEBORO,VT,90,Surface water purchased
8742,NE3102301,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3102301&state=NE&source=Ground%20water&population=2900&sys_num=0,BUTLER,DAVID CITY,NE,2900,Ground water
17699,IL1990200,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1990200&state=IL&source=Surface%20water%20purchased&population=576&sys_num=0,WILLIAMSON,COLP,IL,576,Surface water purchased
42736,NH0594010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0594010&state=NH&source=Ground%20water&population=27&sys_num=0,ROCKINGHAM,DEERFIELD,NH,27,Ground water
725,WA5329594,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5329594&state=WA&source=Ground%20water&population=80&sys_num=0,KITSAP,NOT REPORTED,WA,80,Ground water
44774,NJ0251001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ0251001&state=NJ&source=Surface%20water%20purchased&population=61700&sys_num=0,BERGEN,RIDGEWOOD TWP-0251,NJ,61700,Surface water purchased
22888,MS0450008,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0450008&state=MS&source=Ground%20water&population=2000&sys_num=0,MADISON,NOT REPORTED,MS,2000,Ground water
17167,WI6170445,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI6170445&state=WI&source=Ground%20water&population=40&sys_num=0,DUNN,MENOMONIE,WI,40,Ground water
43191,NH0583010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0583010&state=NH&source=Ground%20water&population=92&sys_num=0,ROCKINGHAM,DANVILLE,NH,92,Ground water
6531,CO0138005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0138005&state=CO&source=Ground%20water&population=142&sys_num=0,LOGAN,NOT REPORTED,CO,142,Ground water
38306,PR0003802,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0003802&state=PR&source=Surface%20water&population=4272&sys_num=0,CIALES MUNICIPIO,CIALES,PR,4272,Surface water
41707,TX1450018,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1450018&state=TX&source=Ground%20water&population=4122&sys_num=0,LEON,NOT REPORTED,TX,4122,Ground water
10355,OK3003301,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3003301&state=OK&source=Surface%20water%20purchased&population=446&sys_num=0,JACKSON,NOT REPORTED,OK,446,Surface water purchased
44996,RI2980323,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=RI2980323&state=RI&source=Ground%20water&population=38&sys_num=0,PROVIDENCE,SCITUATE,RI,38,Ground water
41774,TX1700435,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1700435&state=TX&source=Ground%20water&population=867&sys_num=0,MONTGOMERY,NOT REPORTED,TX,867,Ground water
31306,PA4140131,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA4140131&state=PA&source=Ground%20water&population=475&sys_num=0,CENTRE,NOT REPORTED,PA,475,Ground water
5587,MT0000372,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0000372&state=MT&source=Ground%20water&population=163&sys_num=0,MISSOULA,MISSOULA,MT,163,Ground water
6458,CO0103010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0103010&state=CO&source=Ground%20water&population=1000&sys_num=0,ARAPAHOE,NOT REPORTED,CO,1000,Ground water
29066,VA3149050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA3149050&state=VA&source=Ground%20water&population=240&sys_num=0,PRINCE GEORGE,NOT REPORTED,VA,240,Ground water
23591,FL6511360,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6511360&state=FL&source=Ground%20water&population=1797&sys_num=0,PASCO,WESLEY CHAPEL,FL,1797,Ground water
4432,UTAH15010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH15010&state=UT&source=Ground%20water&population=460&sys_num=0,MORGAN,NOT REPORTED,UT,460,Ground water
9210,KS2013701,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2013701&state=KS&source=Ground%20water&population=397&sys_num=0,NORTON,ALMENA,KS,397,Ground water
41153,TX1520001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1520001&state=TX&source=Ground%20water&population=2308&sys_num=0,LUBBOCK,NOT REPORTED,TX,2308,Ground water
36277,MI0000731,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0000731&state=MI&source=Ground%20water&population=50&sys_num=0,LIVINGSTON,NOT REPORTED,MI,50,Ground water
13905,MO6036049,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO6036049&state=MO&source=Ground%20water&population=400&sys_num=0,JEFFERSON,NOT REPORTED,MO,400,Ground water
7545,NM3532032,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3532032&state=NM&source=Ground%20water&population=2310&sys_num=0,VALENCIA,LOS LUNAS,NM,2310,Ground water
42970,NH2082070,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH2082070&state=NH&source=Ground%20water&population=132&sys_num=0,ROCKINGHAM,SANDOWN,NH,132,Ground water
28012,NC4392163,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC4392163&state=NC&source=Ground%20water&population=203&sys_num=0,WAKE,RALEIGH,NC,203,Ground water
22195,MS0610017,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0610017&state=MS&source=Ground%20water&population=25500&sys_num=0,RANKIN,PEARL,MS,25500,Ground water
10575,OK2001408,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2001408&state=OK&source=Ground%20water&population=3000&sys_num=0,CLEVELAND,NOT REPORTED,OK,3000,Ground water
42800,NH0821010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0821010&state=NH&source=Ground%20water&population=43&sys_num=0,CHESHIRE,FITZWILLIAM,NH,43,Ground water
41333,TX1630009,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1630009&state=TX&source=Ground%20water&population=1791&sys_num=0,MEDINA,NOT REPORTED,TX,1791,Ground water
40277,TX1700006,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1700006&state=TX&source=Ground%20water&population=45&sys_num=0,MONTGOMERY,NOT REPORTED,TX,45,Ground water
17894,IL0830150,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0830150&state=IL&source=Ground%20water%20purchased&population=325&sys_num=0,JERSEY,FIELDON,IL,325,Ground water purchased
17319,WI8610346,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI8610346&state=WI&source=Ground%20water&population=150&sys_num=0,TAYLOR,WESTBORO,WI,150,Ground water
34114,NY1520370,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1520370&state=NY&source=Surface%20water&population=158&sys_num=0,ESSEX,CHESTERFIELD (T),NY,158,Surface water
18082,IL0315770,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0315770&state=IL&source=Surface%20water%20purchased&population=1&sys_num=0,COOK,BELLWOOD,IL,1,Surface water purchased
10438,OK3000606,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3000606&state=OK&source=Ground%20water%20purchased&population=123&sys_num=0,BLAINE,NOT REPORTED,OK,123,Ground water purchased
3564,AZ0402094,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0402094&state=AZ&source=Ground%20water&population=824&sys_num=0,COCHISE,SIERRA VISTA,AZ,824,Ground water
20622,OH8600912,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH8600912&state=OH&source=Ground%20water&population=4374&sys_num=0,WILLIAMS,NOT REPORTED,OH,4374,Ground water
24800,FL6291597,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6291597&state=FL&source=Ground%20water&population=1936&sys_num=0,HILLSBOROUGH,RUSKIN,FL,1936,Ground water
43286,NH2521010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH2521010&state=NH&source=Ground%20water&population=1700&sys_num=0,HILLSBOROUGH,WILTON,NH,1700,Ground water
19253,IN5221001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5221001&state=IN&source=Ground%20water&population=13480&sys_num=0,FAYETTE,CONNERSVILLE,IN,13480,Ground water
27984,NC0136135,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0136135&state=NC&source=Ground%20water&population=287&sys_num=0,GASTON,GASTONIA,NC,287,Ground water
15235,AR0000472,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000472&state=AR&source=Ground%20water%20purchased&population=661&sys_num=0,CRITTENDEN,NOT REPORTED,AR,661,Ground water purchased
15652,LA1123004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1123004&state=LA&source=Ground%20water&population=1896&sys_num=0,WEST CARROLL PARISH,NOT REPORTED,LA,1896,Ground water
29315,VA2139055,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA2139055&state=VA&source=Ground%20water&population=250&sys_num=0,PAGE,NOT REPORTED,VA,250,Ground water
11828,MN1630002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1630002&state=MN&source=Ground%20water&population=296&sys_num=0,RED LAKE,PLUMMER,MN,296,Ground water
40445,TX2200295,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX2200295&state=TX&source=Ground%20water&population=57&sys_num=0,TARRANT,NOT REPORTED,TX,57,Ground water
38993,CA0510017,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA0510017&state=CA&source=Surface%20water&population=13827&sys_num=0,CALAVERAS,NOT REPORTED,CA,13827,Surface water
17344,WI2650060,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI2650060&state=WI&source=Ground%20water&population=2601&sys_num=0,WALWORTH,WILLIAMS BAY,WI,2601,Ground water
12513,IA4425032,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA4425032&state=IA&source=Ground%20water%20purchased&population=234&sys_num=0,HENRY,HILLSBORO,IA,234,Ground water purchased
35366,NY2600966,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY2600966&state=NY&source=Ground%20water&population=67&sys_num=0,MADISON,FENNER (T),NY,67,Ground water
395,WA5315515,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5315515&state=WA&source=Ground%20water&population=131&sys_num=0,YAKIMA,NOT REPORTED,WA,131,Ground water
31018,PA7500013,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA7500013&state=PA&source=Ground%20water&population=50&sys_num=0,PERRY,NOT REPORTED,PA,50,Ground water
9519,KS2007705,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2007705&state=KS&source=Ground%20water%20purchased&population=174&sys_num=0,HARPER,ANTHONY,KS,174,Ground water purchased
12036,MN1100010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1100010&state=MN&source=Ground%20water&population=11065&sys_num=0,CARVER,WACONIA,MN,11065,Ground water
40496,TX0400012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0400012&state=TX&source=Ground%20water&population=90&sys_num=0,COCHRAN,NOT REPORTED,TX,90,Ground water
6165,WY5600153,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WY5600153&state=WY&source=Ground%20water&population=60&sys_num=0,LINCOLN,AFTON,WY,60,Ground water
8765,NE3113301,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3113301&state=NE&source=Ground%20water%20purchased&population=140&sys_num=0,PAWNEE,DU BOIS (CORPORATE NAME FOR DU,NE,140,Ground water purchased
2206,WA5331226,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5331226&state=WA&source=Ground%20water&population=75&sys_num=0,PIERCE,NOT REPORTED,WA,75,Ground water
47845,MD0190007,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0190007&state=MD&source=Ground%20water&population=100&sys_num=0,SOMERSET,NOT REPORTED,MD,100,Ground water
16005,LA1079032,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1079032&state=LA&source=Ground%20water&population=900&sys_num=0,RAPIDES PARISH,NOT REPORTED,LA,900,Ground water
42566,VT0005185,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005185&state=VT&source=Ground%20water&population=170&sys_num=0,ORANGE,WASHINGTON,VT,170,Ground water
9337,KS2002704,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2002704&state=KS&source=Ground%20water%20purchased&population=98&sys_num=0,CLAY,MORGANVILLE,KS,98,Ground water purchased
14228,MO1024478,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO1024478&state=MO&source=Surface%20water%20purchased&population=9820&sys_num=0,PLATTE,PLATTE CITY,MO,9820,Surface water purchased
9143,NE3113501,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3113501&state=NE&source=Ground%20water&population=129&sys_num=0,PERKINS,VENANGO,NE,129,Ground water
16436,WI6120331,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI6120331&state=WI&source=Ground%20water%20purchased&population=300&sys_num=0,CRAWFORD,PRAIRIE DU CHIEN,WI,300,Ground water purchased
10913,OK2000508,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2000508&state=OK&source=Ground%20water&population=4375&sys_num=0,BECKHAM,NOT REPORTED,OK,4375,Ground water
16761,WI6120109,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI6120109&state=WI&source=Ground%20water&population=200&sys_num=0,CRAWFORD,PRAIRIE DU CHIEN,WI,200,Ground water
3226,NV0000082,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NV0000082&state=NV&source=Ground%20water&population=900&sys_num=0,CLARK,INDIAN SPRINGS,NV,900,Ground water
41553,TX2460004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX2460004&state=TX&source=Surface%20water%20purchased&population=18291&sys_num=0,WILLIAMSON,NOT REPORTED,TX,18291,Surface water purchased
37869,AK2210891,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AK2210891&state=AK&source=Ground%20water&population=25&sys_num=0,ANCHORAGE MUNICIPALITY,ANCHORAGE,AK,25,Ground water
8020,ND1800753,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ND1800753&state=ND&source=Ground%20water%20purchased&population=945&sys_num=0,GRAND FORKS,NORTHWOOD,ND,945,Ground water purchased
41821,TX1700331,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1700331&state=TX&source=Ground%20water&population=246&sys_num=0,MONTGOMERY,NOT REPORTED,TX,246,Ground water
6421,CO0135143,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0135143&state=CO&source=Surface%20water&population=351&sys_num=0,LARIMER,NOT REPORTED,CO,351,Surface water
