,wid,links,county,city,state,population,watertype
32845,NY1400840,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1400840&state=NY&source=Ground%20water&population=35&sys_num=0,ERIE,WALES (T),NY,35,Ground water
17788,IL1030200,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1030200&state=IL&source=Ground%20water&population=16100&sys_num=0,LEE,DIXON,IL,16100,Ground water
6020,MT0001865,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0001865&state=MT&source=Ground%20water&population=25&sys_num=0,MISSOULA,BONNER,MT,25,Ground water
5552,MT0000374,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0000374&state=MT&source=Ground%20water&population=180&sys_num=0,MISSOULA,MISSOULA,MT,180,Ground water
17382,WI1250272,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI1250272&state=WI&source=Ground%20water&population=40&sys_num=0,IOWA,DODGEVILLE,WI,40,Ground water
41421,TX2500003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX2500003&state=TX&source=Surface%20water&population=1812&sys_num=0,WOOD,NOT REPORTED,TX,1812,Surface water
25474,GA1830026,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1830026&state=GA&source=Ground%20water&population=42&sys_num=0,LONG,NOT REPORTED,GA,42,Ground water
33116,NY3805393,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY3805393&state=NY&source=Ground%20water&population=40&sys_num=0,OTSEGO,ONEONTA (T),NY,40,Ground water
37213,MI0040030,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0040030&state=MI&source=Ground%20water&population=100&sys_num=0,ALLEGAN,NOT REPORTED,MI,100,Ground water
36347,MI0001195,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0001195&state=MI&source=Surface%20water%20purchased&population=2005&sys_num=0,HURON,NOT REPORTED,MI,2005,Surface water purchased
20547,OH5000912,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH5000912&state=OH&source=Ground%20water&population=55&sys_num=0,MAHONING,NOT REPORTED,OH,55,Ground water
36949,MI0004152,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0004152&state=MI&source=Ground%20water&population=175&sys_num=0,ALGER,TRENARY,MI,175,Ground water
13224,MO1024005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO1024005&state=MO&source=Ground%20water%20purchased&population=3460&sys_num=0,ANDREW,COSBY,MO,3460,Ground water purchased
42689,NH0341010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0341010&state=NH&source=Ground%20water&population=595&sys_num=0,GRAFTON,CAMPTON,NH,595,Ground water
28653,NC0471112,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0471112&state=NC&source=Ground%20water&population=462&sys_num=0,PENDER,HAMPSTEAD,NC,462,Ground water
47541,MD1100054,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD1100054&state=MD&source=Ground%20water&population=54&sys_num=0,FREDERICK,NOT REPORTED,MD,54,Ground water
15908,LA1019109,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1019109&state=LA&source=Ground%20water&population=159&sys_num=0,CALCASIEU PARISH,NOT REPORTED,LA,159,Ground water
27168,SC2660049,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC2660049&state=SC&source=Ground%20water&population=4185&sys_num=0,HORRY,MYRTLE BEACH,SC,4185,Ground water
42508,VT0005524,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005524&state=VT&source=Ground%20water&population=63&sys_num=0,WASHINGTON,FAYSTON,VT,63,Ground water
17078,WI1220117,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI1220117&state=WI&source=Ground%20water&population=718&sys_num=0,GRANT,POTOSI,WI,718,Ground water
7966,ND0200581,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ND0200581&state=ND&source=Ground%20water%20purchased&population=172&sys_num=0,BARNES,LITCHVILLE,ND,172,Ground water purchased
25476,GA1030106,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1030106&state=GA&source=Ground%20water&population=122&sys_num=0,EFFINGHAM,NOT REPORTED,GA,122,Ground water
8893,NE3113306,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3113306&state=NE&source=Ground%20water%20purchased&population=70&sys_num=0,PAWNEE,LEWISTON,NE,70,Ground water purchased
19539,IN5209012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5209012&state=IN&source=Ground%20water&population=17550&sys_num=0,CASS,LOGANSPORT,IN,17550,Ground water
29122,VA5135110,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA5135110&state=VA&source=Ground%20water&population=432&sys_num=0,NOTTOWAY,NOT REPORTED,VA,432,Ground water
23439,AL0000588,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000588&state=AL&source=Surface%20water%20purchased&population=11748&sys_num=0,ETOWAH,RAINBOW CITY,AL,11748,Surface water purchased
41283,TX2310001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX2310001&state=TX&source=Ground%20water%20purchased&population=1887&sys_num=0,UPTON,NOT REPORTED,TX,1887,Ground water purchased
37095,MI0005136,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0005136&state=MI&source=Ground%20water&population=80&sys_num=0,OAKLAND,NOT REPORTED,MI,80,Ground water
34663,NY1302806,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1302806&state=NY&source=Ground%20water%20purchased&population=900&sys_num=0,DUTCHESS,LAGRANGE (T),NY,900,Ground water purchased
32009,PA2350056,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA2350056&state=PA&source=Ground%20water&population=157&sys_num=0,LACKAWANNA,NOT REPORTED,PA,157,Ground water
2155,WA5394350,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5394350&state=WA&source=Ground%20water&population=24300&sys_num=0,CHELAN,NOT REPORTED,WA,24300,Ground water
25939,GA2470005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA2470005&state=GA&source=Ground%20water&population=2000&sys_num=0,ROCKDALE,CONYERS,GA,2000,Ground water
13043,IA3667012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA3667012&state=IA&source=Ground%20water&population=1040&sys_num=0,FREMONT,TABOR,IA,1040,Ground water
40160,CA1510013,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA1510013&state=CA&source=Ground%20water&population=12333&sys_num=0,KERN,MCFARLAND,CA,12333,Ground water
6538,CO0235184,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0235184&state=CO&source=Surface%20water%20purchased&population=20607&sys_num=0,LARIMER,NOT REPORTED,CO,20607,Surface water purchased
5130,ID6390019,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID6390019&state=ID&source=Ground%20water&population=316&sys_num=0,POWER,NOT REPORTED,ID,316,Ground water
19938,OH6300012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH6300012&state=OH&source=Ground%20water&population=1736&sys_num=0,PAULDING,NOT REPORTED,OH,1736,Ground water
47887,MD0040053,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0040053&state=MD&source=Ground%20water&population=290&sys_num=0,CALVERT,NOT REPORTED,MD,290,Ground water
5418,MT0004438,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0004438&state=MT&source=Ground%20water&population=100&sys_num=0,RAVALLI,CORVALLIS,MT,100,Ground water
22817,MS0610028,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0610028&state=MS&source=Ground%20water&population=1932&sys_num=0,RANKIN,NOT REPORTED,MS,1932,Ground water
24660,FL6291341,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6291341&state=FL&source=Ground%20water&population=1228&sys_num=0,HILLSBOROUGH,TAMPA,FL,1228,Ground water
7986,ND4700637,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ND4700637&state=ND&source=Ground%20water&population=308&sys_num=0,STUTSMAN,MEDINA,ND,308,Ground water
38341,PR0458004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0458004&state=PR&source=Surface%20water&population=120&sys_num=0,PONCE MUNICIPIO,PONCE,PR,120,Surface water
26484,GA0510259,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0510259&state=GA&source=Ground%20water&population=3530&sys_num=0,CHATHAM,SAVANNAH,GA,3530,Ground water
31212,PA7280045,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA7280045&state=PA&source=Surface%20water&population=4400&sys_num=0,FRANKLIN,NOT REPORTED,PA,4400,Surface water
38080,PR0677056,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0677056&state=PR&source=Ground%20water&population=643&sys_num=0,YABUCOA MUNICIPIO,YABUCOA,PR,643,Ground water
28279,NC4092064,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC4092064&state=NC&source=Ground%20water&population=412&sys_num=0,WAKE,WILLOW SPRINGS,NC,412,Ground water
38586,CA1000001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA1000001&state=CA&source=Ground%20water&population=73&sys_num=0,FRESNO,NOT REPORTED,CA,73,Ground water
21929,TN0008277,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0008277&state=TN&source=Ground%20water%20purchased&population=1045&sys_num=0,HENRY,NOT REPORTED,TN,1045,Ground water purchased
27768,NC3001006,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC3001006&state=NC&source=Ground%20water&population=56&sys_num=0,ALAMANCE,SWEPSONVILLE,NC,56,Ground water
32820,NY4503513,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY4503513&state=NY&source=Ground%20water%20purchased&population=2000&sys_num=0,SARATOGA,CLIFTON PARK (T),NY,2000,Ground water purchased
10287,OK3001801,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3001801&state=OK&source=Surface%20water%20purchased&population=315&sys_num=0,CRAIG,NOT REPORTED,OK,315,Surface water purchased
8829,NE3110922,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3110922&state=NE&source=Ground%20water&population=213&sys_num=0,LANCASTER,HALLAM,NE,213,Ground water
25095,FL3351402,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3351402&state=FL&source=Ground%20water&population=3894&sys_num=0,LAKE,UMATILLA,FL,3894,Ground water
41672,TX2040031,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX2040031&state=TX&source=Ground%20water&population=331&sys_num=0,SAN JACINTO,NOT REPORTED,TX,331,Ground water
11019,OK1011306,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK1011306&state=OK&source=Surface%20water&population=1146&sys_num=0,COTTON,NOT REPORTED,OK,1146,Surface water
18548,IL0290300,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0290300&state=IL&source=Ground%20water%20purchased&population=965&sys_num=0,COLES,OAKLAND,IL,965,Ground water purchased
13411,MO1024111,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO1024111&state=MO&source=Surface%20water&population=4200&sys_num=0,CASS,FREEMAN,MO,4200,Surface water
29249,VA6153625,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA6153625&state=VA&source=Surface%20water%20purchased&population=65969&sys_num=0,PRINCE WILLIAM,NOT REPORTED,VA,65969,Surface water purchased
37084,MI0005034,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0005034&state=MI&source=Ground%20water%20purchased&population=2310&sys_num=0,BERRIEN,NOT REPORTED,MI,2310,Ground water purchased
26414,GA0510144,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0510144&state=GA&source=Ground%20water&population=179&sys_num=0,CHATHAM,SAVANNAH,GA,179,Ground water
30109,VA4127925,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA4127925&state=VA&source=Ground%20water&population=1440&sys_num=0,NEW KENT,NOT REPORTED,VA,1440,Ground water
44949,RI2980001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=RI2980001&state=RI&source=Ground%20water&population=44&sys_num=0,NEWPORT,TIVERTON,RI,44,Ground water
8988,NE3114302,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3114302&state=NE&source=Ground%20water&population=888&sys_num=0,POLK,OSCEOLA,NE,888,Ground water
16429,WI6320336,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI6320336&state=WI&source=Ground%20water&population=240&sys_num=0,LA CROSSE,WEST SALEM,WI,240,Ground water
19376,IN5233002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5233002&state=IN&source=Ground%20water&population=166&sys_num=0,HENRY,NEW CASTLE,IN,166,Ground water
20674,OH8400612,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH8400612&state=OH&source=Ground%20water&population=1582&sys_num=0,WASHINGTON,NOT REPORTED,OH,1582,Ground water
38413,PR0002682,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0002682&state=PR&source=Surface%20water&population=32645&sys_num=0,QUEBRADILLAS MUNICIPIO,QUEBRADILLAS,PR,32645,Surface water
12487,IA9830001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA9830001&state=IA&source=Ground%20water&population=231&sys_num=0,WORTH,HANLONTOWN,IA,231,Ground water
21102,OH6503012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH6503012&state=OH&source=Ground%20water&population=1038&sys_num=0,PICKAWAY,NOT REPORTED,OH,1038,Ground water
5938,MT0000579,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0000579&state=MT&source=Ground%20water&population=210&sys_num=0,CASCADE,STOCKETT,MT,210,Ground water
47391,MD0180212,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0180212&state=MD&source=Ground%20water&population=175&sys_num=0,ST. MARY'S,NOT REPORTED,MD,175,Ground water
44399,NJ1504001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ1504001&state=NJ&source=Ground%20water&population=10802&sys_num=0,OCEAN,BEACHWOOD BORO-1504,NJ,10802,Ground water
33469,NY2230094,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY2230094&state=NY&source=Surface%20water%20purchased&population=615&sys_num=0,JEFFERSON,HOUNSFIELD (T),NY,615,Surface water purchased
29303,VA1173106,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA1173106&state=VA&source=Surface%20water%20purchased&population=115&sys_num=0,SMYTH,NOT REPORTED,VA,115,Surface water purchased
43006,NH1741010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1741010&state=NH&source=Surface%20water&population=5000&sys_num=0,SULLIVAN,NEWPORT,NH,5000,Surface water
27625,NC0150105,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0150105&state=NC&source=Ground%20water&population=40&sys_num=0,JACKSON,CULLOWHEE,NC,40,Ground water
21130,OH5002303,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH5002303&state=OH&source=Surface%20water%20purchased&population=148000&sys_num=0,MAHONING,NOT REPORTED,OH,148000,Surface water purchased
4269,UTAH25013,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH25013&state=UT&source=Groundwater%20under%20influence%20of%20surface%20water&population=925&sys_num=0,UTAH,NOT REPORTED,UT,925,Groundwater under influence of surface water
31601,PA1150011,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA1150011&state=PA&source=Ground%20water&population=250&sys_num=0,CHESTER,NOT REPORTED,PA,250,Ground water
23574,AL0001223,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0001223&state=AL&source=Ground%20water&population=3708&sys_num=0,SUMTER,YORK,AL,3708,Ground water
16169,LA1015011,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1015011&state=LA&source=Ground%20water&population=4503&sys_num=0,BOSSIER PARISH,NOT REPORTED,LA,4503,Ground water
11560,MN1820028,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1820028&state=MN&source=Ground%20water&population=156&sys_num=0,WASHINGTON,NOT REPORTED,MN,156,Ground water
42795,NH1612030,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1612030&state=NH&source=Ground%20water&population=200&sys_num=0,CARROLL,MOULTONBOROUGH,NH,200,Ground water
34332,NY1010854,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1010854&state=NY&source=Ground%20water&population=51&sys_num=0,COLUMBIA,CHATHAM (V),NY,51,Ground water
7576,NM3513014,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3513014&state=NM&source=Ground%20water&population=60&sys_num=0,LINCOLN,NOGAL,NM,60,Ground water
32353,PA1090091,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA1090091&state=PA&source=Ground%20water&population=1057&sys_num=0,BUCKS,NOT REPORTED,PA,1057,Ground water
23727,FL6270246,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6270246&state=FL&source=Ground%20water&population=400&sys_num=0,HERNANDO,WEEKI WACHEE,FL,400,Ground water
5428,MT0001375,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0001375&state=MT&source=Ground%20water&population=80&sys_num=0,GALLATIN,MANHATTAN,MT,80,Ground water
16183,LA1047003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1047003&state=LA&source=Ground%20water&population=3300&sys_num=0,IBERVILLE PARISH,NOT REPORTED,LA,3300,Ground water
29135,VA3175170,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA3175170&state=VA&source=Ground%20water&population=163&sys_num=0,SOUTHAMPTON,NOT REPORTED,VA,163,Ground water
5417,MT0003538,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0003538&state=MT&source=Ground%20water&population=35&sys_num=0,MISSOULA,MISSOULA,MT,35,Ground water
11082,OK3006310,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3006310&state=OK&source=Surface%20water%20purchased&population=402&sys_num=0,POTTAWATOMIE,NOT REPORTED,OK,402,Surface water purchased
27132,SC3810002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC3810002&state=SC&source=Ground%20water&population=1730&sys_num=0,ORANGEBURG,HOLLY HILL,SC,1730,Ground water
42534,VT0005163,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005163&state=VT&source=Ground%20water&population=3250&sys_num=0,LAMOILLE,STOWE,VT,3250,Ground water
41172,TX0160001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0160001&state=TX&source=Ground%20water&population=2496&sys_num=0,BLANCO,NOT REPORTED,TX,2496,Ground water
46841,DE0002275,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE0002275&state=DE&source=Ground%20water&population=50&sys_num=0,SUSSEX,GREENWOOD,DE,50,Ground water
3932,AZ0420478,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0420478&state=AZ&source=Ground%20water&population=168&sys_num=0,PIMA,TUCSON,AZ,168,Ground water
38761,CA3600031,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA3600031&state=CA&source=Ground%20water&population=300&sys_num=0,SAN BERNARDINO,NOT REPORTED,CA,300,Ground water
14811,AR0000886,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000886&state=AR&source=Ground%20water&population=133&sys_num=0,MILLER,NOT REPORTED,AR,133,Ground water
25382,GA2330000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA2330000&state=GA&source=Surface%20water%20purchased&population=9750&sys_num=0,POLK,NOT REPORTED,GA,9750,Surface water purchased
39299,CA2710012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA2710012&state=CA&source=Ground%20water&population=8213&sys_num=0,MONTEREY,NOT REPORTED,CA,8213,Ground water
47923,MD0070226,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0070226&state=MD&source=Ground%20water&population=55&sys_num=0,CECIL,NOT REPORTED,MD,55,Ground water
23222,AL0001489,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0001489&state=AL&source=Ground%20water&population=11000&sys_num=0,DALE,NOT REPORTED,AL,11000,Ground water
31394,PA6250085,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA6250085&state=PA&source=Ground%20water&population=300&sys_num=0,ERIE,NOT REPORTED,PA,300,Ground water
18266,IL1130750,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1130750&state=IL&source=Ground%20water&population=3800&sys_num=0,MCLEAN,LE ROY,IL,3800,Ground water
44688,NJ1011001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ1011001&state=NJ&source=Ground%20water&population=1488&sys_num=0,HUNTERDON,FRENCHTOWN BORO-1011,NJ,1488,Ground water
41789,TX1580020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1580020&state=TX&source=Ground%20water&population=180&sys_num=0,MARION,NOT REPORTED,TX,180,Ground water
16788,WI7500127,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI7500127&state=WI&source=Ground%20water&population=440&sys_num=0,PORTAGE,JUNCTION CITY,WI,440,Ground water
17905,IL1210020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1210020&state=IL&source=Surface%20water%20purchased&population=3129&sys_num=0,MARION,NOT REPORTED,IL,3129,Surface water purchased
35415,NY3305674,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY3305674&state=NY&source=Surface%20water&population=0&sys_num=0,ONONDAGA,CLAY (T),NY,0,Surface water
9543,KS2000903,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2000903&state=KS&source=Ground%20water&population=2664&sys_num=0,BARTON,HOISINGTON,KS,2664,Ground water
9671,KS2004107,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2004107&state=KS&source=Ground%20water&population=80&sys_num=0,DICKINSON,JUNCTION CITY,KS,80,Ground water
34533,NY4501788,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY4501788&state=NY&source=Ground%20water&population=35&sys_num=0,SARATOGA,NORTHUMBERLAND (T),NY,35,Ground water
25609,GA1270188,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1270188&state=GA&source=Ground%20water&population=369&sys_num=0,GLYNN,NOT REPORTED,GA,369,Ground water
16736,WI1280116,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI1280116&state=WI&source=Ground%20water&population=31&sys_num=0,JEFFERSON,WATERTOWN,WI,31,Ground water
26646,GA1830020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1830020&state=GA&source=Ground%20water&population=55&sys_num=0,LONG,NOT REPORTED,GA,55,Ground water
258,WA5342751,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5342751&state=WA&source=Surface%20water&population=63&sys_num=0,SAN JUAN,NOT REPORTED,WA,63,Surface water
26318,GA3150001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA3150001&state=GA&source=Ground%20water&population=512&sys_num=0,WILCOX,PINEVIEW,GA,512,Ground water
40877,TX2230001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX2230001&state=TX&source=Surface%20water%20purchased&population=9657&sys_num=0,TERRY,NOT REPORTED,TX,9657,Surface water purchased
27476,NC0149186,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0149186&state=NC&source=Ground%20water&population=114&sys_num=0,IREDELL,MOORESVILLE,NC,114,Ground water
26960,SC0250005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC0250005&state=SC&source=Ground%20water&population=242&sys_num=0,AIKEN,ANTREVILLE,SC,242,Ground water
44197,CT0030021,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT0030021&state=CT&source=Ground%20water&population=144&sys_num=0,WINDHAM,ASHFORD,CT,144,Ground water
36183,MI0000180,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0000180&state=MI&source=Ground%20water&population=198&sys_num=0,IRON,ALPHA,MI,198,Ground water
23210,AL0000594,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000594&state=AL&source=Surface%20water%20purchased&population=7992&sys_num=0,FAYETTE,FAYETTE,AL,7992,Surface water purchased
23413,AL0001204,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0001204&state=AL&source=Surface%20water%20purchased&population=15090&sys_num=0,ST. CLAIR,PELL CITY,AL,15090,Surface water purchased
4329,UTAH14006,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH14006&state=UT&source=Ground%20water&population=495&sys_num=0,MILLARD,NOT REPORTED,UT,495,Ground water
6310,WY5601289,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WY5601289&state=WY&source=Surface%20water%20purchased&population=485&sys_num=0,ALBANY,LARAMIE,WY,485,Surface water purchased
8547,SD4602287,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SD4602287&state=SD&source=Ground%20water&population=150&sys_num=0,MEADE,BLACK HAWK<br>NEW UNDERWOOD</br>,SD,150,Ground water
23200,AL0000563,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000563&state=AL&source=Ground%20water&population=500&sys_num=0,ESCAMBIA,HUXFORD,AL,500,Ground water
8048,ND4000833,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ND4000833&state=ND&source=Ground%20water&population=594&sys_num=0,ROLETTE,ROLETTE,ND,594,Ground water
36596,MI0002630,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0002630&state=MI&source=Surface%20water%20purchased&population=4656&sys_num=0,WAYNE,GIBRALTAR,MI,4656,Surface water purchased
9833,KS2003705,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2003705&state=KS&source=Ground%20water&population=20394&sys_num=0,CRAWFORD,PITTSBURG,KS,20394,Ground water
14668,AR0000129,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000129&state=AR&source=Ground%20water&population=1801&sys_num=0,CRAIGHEAD,NOT REPORTED,AR,1801,Ground water
40591,TX0270008,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0270008&state=TX&source=Surface%20water&population=366&sys_num=0,BURNET,NOT REPORTED,TX,366,Surface water
31803,PA3130051,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA3130051&state=PA&source=Ground%20water&population=461&sys_num=0,CARBON,NOT REPORTED,PA,461,Ground water
1044,WA5322057,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5322057&state=WA&source=Ground%20water&population=30&sys_num=0,ISLAND,NOT REPORTED,WA,30,Ground water
